Template model,Taget model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,microaerobic,sucrose,TRDR,NADPH,NADH,1.53882110530879,1.41101348184634,9.05785983669078
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,microaerobic,sucrose,GAPD,NADH,NADPH,1.54102629926362,1.41101348184634,9.21414423674757
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,anaerobic,D-xylose,PDH,NADH,NADPH,0.099682369095655,0.0397339980853361,150.87424850016
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,anaerobic,D-xylose,GAPD,NADH,NADPH,0.0997254608776757,0.0397339980853361,150.982699157272
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,microaerobic,D-xylose,PDH,NADH,NADPH,0.466704115951,0.226087997892247,106.425869706462
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,microaerobic,D-xylose,GAPD,NADH,NADPH,0.511507628885039,0.226087997892247,126.242716841971
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,D-glucose,MDH,NADH,NADPH,0.289479467138679,0.285489609565852,1.39754913633947
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,D-glucose,GLUDy,NADPH,NADH,0.291451866622134,0.285489609565852,2.08843224289281
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,D-glucose,GAPD,NADH,NADPH,0.29145563951926,0.285489609565852,2.08975379611184
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,D-glucose,TMDS2,NADPH,NADH,0.0432982766068172,0.040570034619724,6.72477115848164
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,D-glucose,ASAD,NADPH,NADH,0.0433260719220243,0.040570034619724,6.79328309214812
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,D-glucose,TRDR,NADPH,NADH,0.043304954829384,0.040570034619724,6.74123213178234
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,D-glucose,DHFR,NADPH,NADH,0.0432984355012156,0.040570034619724,6.72516281306088
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,D-glucose,GAPD,NADH,NADPH,0.0839234116145699,0.040570034619724,106.860586640388
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-glucose,HSDy,NADPH,NADH,0.0609532285913004,0.0570903010519548,6.76634641640814
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-glucose,ASAD,NADPH,NADH,0.0609671697418151,0.0570903010519548,6.79076588916944
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-glucose,SULRi,NADPH,NADH,0.0623101729303511,0.0570903010519548,9.14318506333671
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-glucose,DHFR,NADPH,NADH,0.0609287306035999,0.0570903010519548,6.72343547138047
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.0650838813626347,0.0570903010519548,14.0016432973532
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-glucose,PDH,NADH,NADPH,0.0903227746732441,0.0570903010519548,58.210366750468
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,fructose,GLUDy,NADPH,NADH,0.291455808255991,0.285489610040973,2.08981273054444
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,fructose,GAPD,NADH,NADPH,0.291455808257297,0.285489610040973,2.08981273100199
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,fructose,TMDS2,NADPH,NADH,0.0432983563011795,0.0405702880960193,6.72430079545791
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,fructose,ASAD,NADPH,NADH,0.0433263102203867,0.0405702880960193,6.7932032374149
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,fructose,TMDS2,NADPH,NADH,0.0609288020574594,0.0570899012375988,6.72430804159864
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,fructose,HSDy,NADPH,NADH,0.0609530126526771,0.0570899012375988,6.76671588377901
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,fructose,TRDR,NADPH,NADH,0.0609379819546851,0.0570899012375988,6.74038776327745
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,fructose,PDH,NADH,NADPH,0.0903227854645352,0.0570899012375988,58.2114936381245
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,fructose,GAPD,NADH,NADPH,0.0985293588493716,0.0570899012375988,72.5863186193099
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,glycerol,HSDy,NADPH,NADH,0.154307203881964,0.152457558392801,1.21321993390286
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,glycerol,ASAD,NADPH,NADH,0.15431456125133,0.152457558392801,1.21804578146547
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,glycerol,GLUDy,NADPH,NADH,0.158288759837553,0.152457558392801,3.82480311650288
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,glycerol,IMPD,NADH,NADPH,0.154296509554749,0.152457558392801,1.20620530810924
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,glycerol,PGCD,NADH,NADPH,0.154322435720967,0.152457558392801,1.22321080556839
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,glycerol,GAPD,NADH,NADPH,0.158239709703253,0.152457558392801,3.79263014009092
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,sucrose,MDH,NADH,NADPH,0.608925250572773,0.601593734294418,1.21868228680184
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,sucrose,GLUDy,NADPH,NADH,0.614578107444266,0.601593734294418,2.15832918623677
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,sucrose,GAPD,NADH,NADPH,0.614924008739707,0.601593734294418,2.21582667594173
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,sucrose,ASAD,NADPH,NADH,0.169037171117885,0.158287983085055,6.79090593191409
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,sucrose,SULRi,NADPH,NADH,0.178461190743881,0.158287983085055,12.7446236066992
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,sucrose,TRDR,NADPH,NADH,0.16895514481919,0.158287983085055,6.7390850058421
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,sucrose,GLUDy,NADPH,NADH,0.18219917339861,0.158287983085055,15.1061311462327
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,sucrose,DHFR,NADPH,NADH,0.168927514636696,0.158287983085055,6.72162936457683
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,sucrose,PDH,NADH,NADPH,0.223246207576417,0.158287983085055,41.0380012590449
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,sucrose,GAPD,NADH,NADPH,0.239090474457366,0.158287983085055,51.0477736827894
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,HISTD,NADH,NADPH,0.204213557549619,0.191322209362746,6.73803016900749
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,TMDS2,NADPH,NADH,0.20418665131713,0.191322209362746,6.72396686053007
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,HSDy,NADPH,NADH,0.2042681173759,0.191322209362746,6.76654741562636
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,ASAD,NADPH,NADH,0.204317371350198,0.191322209362746,6.79229140763988
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,SULRi,NADPH,NADH,0.211597925618164,0.191322209362746,10.5976803858543
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,DHFR,NADPH,NADH,0.204187224729497,0.191322209362746,6.7242665708292
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,MTHFD,NADPH,NADH,0.204097256007776,0.191322209362746,6.67724185685563
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,sucrose,PDH,NADH,NADPH,0.249630826563292,0.191322209362746,30.476658927764
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,D-xylose,MDH,NADH,NADPH,0.229246487703008,0.225662859156443,1.58804535223997
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,D-xylose,GLUDy,NADPH,NADH,0.230074345731113,0.225662859156443,1.9549014805366
iCW773,iCW773_met_87755,pentan-3-one,met_87755,aerobic,D-xylose,GAPD,NADH,NADPH,0.230074607771291,0.225662859156443,1.95501760074301
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,D-xylose,PDH,NADH,NADPH,0.0062358818221157,0.00295161227176338,111.270358297778
iCW773,iCW773_met_87755,pentan-3-one,met_87755,anaerobic,D-xylose,GAPD,NADH,NADPH,0.00623557752088696,0.00295161227176338,111.260048636456
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-xylose,SULRi,NADPH,NADH,0.0172163663402322,0.0161722655748604,6.45611933923968
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-xylose,PDH,NADH,NADPH,0.032275625408957,0.0161722655748604,99.5739264826878
iCW773,iCW773_met_87755,pentan-3-one,met_87755,microaerobic,D-xylose,GAPD,NADH,NADPH,0.0322757221200094,0.0161722655748604,99.574524488279
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,D-glucose,GAPD,NADH,NADPH,0.350618691232708,0.229051386962633,53.0742493560657
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,D-glucose,SULRi,NADPH,NADH,0.234858920726389,0.229051386962633,2.53547199201353
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-glucose,IPMD,NADH,NADPH,0.324658045293541,0.297547072455802,9.11149036486205
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-glucose,KARA1,NADPH,NADH,0.324706242847464,0.297547072455802,9.12768866031992
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-glucose,PDH,NADH,NADPH,0.334770462115999,0.297547072455802,12.5100843214399
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-glucose,SULRi,NADPH,NADH,0.322818018922084,0.297547072455802,8.49309195271492
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-glucose,TRDR,NADPH,NADH,0.302607628654673,0.297547072455802,1.70075818831088
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,fructose,SULRi,NADPH,NADH,0.234858480726835,0.22905045580654,2.53569673102982
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,fructose,KARA1,NADPH,NADH,0.324704205838993,0.297547249422615,9.1269391564116
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,fructose,PDH,NADH,NADPH,0.334769476371372,0.297547249422615,12.50968611573
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,fructose,GAPD,NADH,NADPH,0.463830704596012,0.297547249422615,55.8847226771771
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,fructose,IPMD,NADH,NADPH,0.324656485072551,0.297547249422615,9.11090110983767
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,sucrose,KARA1,NADPH,NADH,0.730131541060629,0.669009778291897,9.13615387278588
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,sucrose,PDH,NADH,NADPH,0.746560607468554,0.669009778291897,11.5918827636059
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,sucrose,SULRi,NADPH,NADH,0.85046245034094,0.669009778291897,27.1225739797591
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,sucrose,KARA1,NADPH,NADH,0.850172891175249,0.778996666930655,9.13690998512708
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,sucrose,PDH,NADH,NADPH,0.863121999009175,0.778996666930655,10.7991902468574
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,sucrose,GAPD,NADH,NADPH,1.11104601200622,0.778996666930655,42.625258768293
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,sucrose,SULRi,NADPH,NADH,1.01950122085569,0.778996666930655,30.87363067581
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,sucrose,TRDR,NADPH,NADH,0.827115709801017,0.778996666930655,6.17705375556447
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,D-xylose,PDH,NADH,NADPH,0.0258552432238813,0.0175095215747354,47.6639045420174
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,D-xylose,IPMD,NADH,NADPH,0.0215303522054509,0.0175095215747354,22.9636807239615
iCW773,iCW773_3mb,isovalerate,3mb,anaerobic,D-xylose,KARA1,NADPH,NADH,0.0215344053163928,0.0175095215747354,22.9868287632993
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-xylose,PDH,NADH,NADPH,0.140422979402076,0.0996317472558613,40.9420021927953
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-xylose,GAPD,NADH,NADPH,0.140423645919019,0.0996317472558613,40.9426711732772
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-xylose,IPMD,NADH,NADPH,0.122506843716554,0.0996317472558613,22.9596459870849
iCW773,iCW773_3mb,isovalerate,3mb,microaerobic,D-xylose,KARA1,NADPH,NADH,0.122540242971148,0.0996317472558613,22.9931686899524
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.0826019433691832,0.0771716213437323,7.03668256659213
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-glucose,GAPD,NADH,NADPH,0.0846658421158586,0.0771716213437323,9.71110965615984
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,fructose,GAPD,NADH,NADPH,0.118298071418832,0.108594707972786,8.93539255013957
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,aerobic,glycerol,PDH,NADH,NADPH,0.160848647239896,0.158977784037288,1.17680795083243
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,aerobic,glycerol,GAPD,NADH,NADPH,0.160914736434919,0.158977784037288,1.2183792907674
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,sucrose,GLUDy,NADPH,NADH,0.32226920180959,0.30041329179838,7.27528062436002
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,sucrose,PDH,NADH,NADPH,0.330324176237154,0.30041329179838,9.95657823917093
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,sucrose,GAPD,NADH,NADPH,0.330324514979391,0.30041329179838,9.95669099790905
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,sucrose,GLUDy,NADPH,NADH,0.389534583750819,0.363181002134121,7.25632163076799
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,sucrose,PDH,NADH,NADPH,0.399015907105438,0.363181002134121,9.86695470323177
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.0328973481062282,0.0312160831312523,5.38589344443627
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-xylose,PDH,NADH,NADPH,0.0330628127992064,0.0312160831312523,5.91595575969348
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,D-glucose,MDH,NADH,NADPH,1.24288891041782,1.22825732845534,1.19124727559174
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,D-glucose,AKGDH,NADH,NADPH,1.24271736878117,1.22825732845534,1.17728101358125
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,D-glucose,GAPD,NADH,NADPH,1.24622098108501,1.22825732845534,1.46253168725265
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,D-glucose,PDH,NADH,NADPH,1.24430403003482,1.22825732845534,1.30646088630768
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-glucose,GAPD,NADH,NADPH,1.08827833867198,0.920426143614676,18.2363567377742
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,fructose,GAPD,NADH,NADPH,1.03326478620028,0.713251765093371,44.8667688982196
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,fructose,PDH,NADH,NADPH,1.03326480068066,0.713251765093371,44.8667709284119
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,fructose,GAPD,NADH,NADPH,1.11502128379422,0.971626379430405,14.7582349964482
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,fructose,PDH,NADH,NADPH,1.1140864614616,0.971626379430405,14.6620228770153
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,D-xylose,GAPD,NADH,NADPH,0.0872984828036631,0.0518906183854255,68.2355799949042
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,D-xylose,PDH,NADH,NADPH,0.087297106030622,0.0518906183854255,68.2329267734088
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-xylose,GAPD,NADH,NADPH,0.451858599942976,0.268458900450699,68.3157456073829
iCW773,iCW773_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-xylose,PDH,NADH,NADPH,0.45186029079824,0.268458900450699,68.3163754450459
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,D-glucose,GAPD,NADH,NADPH,1.24055791093907,1.2164387551534,1.98276778699233
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,D-glucose,ASAD,NADPH,NADH,1.23443455724651,1.2164387551534,1.47938414629389
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.71654817660561,0.36409158293587,96.8043784005356
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,D-glucose,GAPD,NADH,NADPH,0.944792469796652,0.512342988501453,84.4062456207443
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,D-glucose,ASAD,NADPH,NADH,0.694435426429417,0.512342988501453,35.5411203070357
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,D-glucose,PDH,NADH,NADPH,0.762491580145951,0.512342988501453,48.82443934212
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,fructose,ASAD,NADPH,NADH,1.2344345799826,1.21643399060814,1.47978349120783
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,ASAD,NADPH,NADH,0.507514345418586,0.364092275461603,39.3916816211357
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,GAPD,NADH,NADPH,0.818733928170248,0.364092275461603,124.86989792141
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,GLUDy,NADPH,NADH,0.716530886329646,0.364092275461603,96.7992551946383
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,PDH,NADH,NADPH,0.661103313278915,0.364092275461603,81.5757591782894
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,fructose,GLUDy,NADPH,NADH,0.976260378828119,0.512344776015281,90.5475423055746
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,fructose,PDH,NADH,NADPH,0.762490006228713,0.512344776015281,48.8236129113905
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,glycerol,GAPD,NADH,NADPH,0.660757706734364,0.634183581968633,4.19028898276412
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,glycerol,GLUDy,NADPH,NADH,0.675611499715473,0.634183581968633,6.53248032978701
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,glycerol,ASAD,NADPH,NADH,0.657590459877764,0.634183581968633,3.69086784562773
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,sucrose,GAPD,NADH,NADPH,2.60956615925722,2.52875523166381,3.19568009515231
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,sucrose,GLUDy,NADPH,NADH,2.64176858124755,2.52875523166381,4.46912964009502
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,sucrose,ASAD,NADPH,NADH,1.98015574293629,1.42050513166937,39.3979999642246
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,sucrose,GLUDy,NADPH,NADH,2.44021578452089,1.42050513166937,71.7850735008008
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,sucrose,PDH,NADH,NADPH,1.83525686650284,1.42050513166937,29.1974823312357
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,sucrose,ASAD,NADPH,NADH,2.35821974048401,1.71545052112667,37.4694117633416
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,sucrose,GAPD,NADH,NADPH,2.55162813193634,1.71545052112667,48.743907242541
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,sucrose,GLUDy,NADPH,NADH,2.7003739575913,1.71545052112667,57.414855417558
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,microaerobic,sucrose,PDH,NADH,NADPH,2.03194372335866,1.71545052112667,18.4495675237616
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,D-xylose,GAPD,NADH,NADPH,0.982436037310229,0.961520608354349,2.17524499986292
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,D-xylose,GLUDy,NADPH,NADH,0.990953472648783,0.961520608354349,3.06107472254895
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,aerobic,D-xylose,ASAD,NADPH,NADH,0.975749014681578,0.961520608354349,1.47978173360021
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,D-xylose,ASAD,NADPH,NADH,0.0369253158544324,0.0264888242110665,39.3996032447737
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,D-xylose,GAPD,NADH,NADPH,0.0873022214341475,0.0264888242110665,229.581338675176
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.0521297900042899,0.0264888242110665,96.7991843990985
iCW773,iCW773_met_57484,trimethylenediaminium,met_57484,anaerobic,D-xylose,PDH,NADH,NADPH,0.087301926832289,0.0264888242110665,229.580226501015
