Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,D-xylose,0.425165103981131,0.0850330207962262,0.328958103578763
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,L-arabinose,0.548503309132855,0.109700661826571,0.42438715381267
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,L-arabinose,0.403252652548577,0.0806505305097154,0.312004034675839
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,L-arabinose,0.425169247186046,0.0850338494372092,0.328961309253026
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-glucose,1.7559839287472,0.292663988124533,1.1117094521294
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-glucose,0.984797758390008,0.164132959731668,0.623473232593369
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-glucose,1.0926683611928,0.182111393532133,0.691765867155417
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,fructose,1.72286070374055,0.287143450623426,1.09073921332365
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,fructose,0.984767163109657,0.164127860518276,0.623453862790605
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,fructose,1.06553022423542,0.177588370705903,0.67458477405155
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-galactose,1.75013690750253,0.291689484583755,1.10800771620911
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-galactose,0.84906321397518,0.14151053566253,0.537539999642826
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-galactose,0.971214319850367,0.161869053308394,0.614873588388361
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,glycerol,0.997123823972915,0.332374607990971,1.2349171102005
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,glycerol,0.19332390658721,0.0644413021957368,0.239427636082472
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,glycerol,0.252700256285474,0.0842334187618246,0.312964009821373
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-xylose,1.45525308060967,0.291050616121934,1.10558091914321
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-xylose,0.684914069898285,0.136982813979657,0.520341057525905
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-xylose,0.786720931956885,0.157344186391377,0.597685490346263
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,L-arabinose,1.45524952677685,0.291049905355371,1.10557821923499
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,L-arabinose,0.684914595851204,0.13698291917024,0.520341457101429
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,L-arabinose,0.786734611402709,0.157346922280541,0.597695882857702
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-glucose,1.7559839287472,0.292663988124533,1.1117094521294
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-glucose,0.984797758390008,0.164132959731668,0.623473232593369
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-glucose,1.0926683611928,0.182111393532133,0.691765867155417
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,fructose,1.72286070374055,0.287143450623426,1.09073921332365
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,fructose,0.984767163109657,0.164127860518276,0.623453862790605
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,fructose,1.06553022423542,0.177588370705903,0.67458477405155
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-galactose,1.75013690750253,0.291689484583755,1.10800771620911
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-galactose,0.84906321397518,0.14151053566253,0.537539999642826
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-galactose,0.971214319850367,0.161869053308394,0.614873588388361
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,glycerol,0.997123823972915,0.332374607990971,1.2349171102005
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,glycerol,0.19332390658721,0.0644413021957368,0.239427636082472
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,glycerol,0.252700256285474,0.0842334187618246,0.312964009821373
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-xylose,1.45525308060967,0.291050616121934,1.10558091914321
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-xylose,0.684914069898285,0.136982813979657,0.520341057525905
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-xylose,0.786720931956885,0.157344186391377,0.597685490346263
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,L-arabinose,1.45524952677685,0.291049905355371,1.10557821923499
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,L-arabinose,0.684914595851204,0.13698291917024,0.520341457101429
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,L-arabinose,0.786734611402709,0.157346922280541,0.597695882857702
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-glucose,1.2030360913131,0.20050601521885,0.401299574391813
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-glucose,1.07795732239533,0.179659553732555,0.359576755687874
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-glucose,1.11903008836783,0.186505014727972,0.37327749469552
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,fructose,1.2030248660263,0.200504144337717,0.401295829946533
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,fructose,1.07795731785833,0.179659552976388,0.359576754174456
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,fructose,1.11903220127885,0.186505366879809,0.373278199504212
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-galactose,1.1944282881047,0.199071381350783,0.398428249259574
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-galactose,1.03724168329914,0.17287361388319,0.345995144331096
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-galactose,1.07828204302639,0.179713673837733,0.359685073511407
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,glycerol,0.661522237936574,0.220507412645524,0.43167057376101
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,glycerol,0.220808188679526,0.0736027295598422,0.144086460034559
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,glycerol,0.288789176514176,0.0962630588380589,0.188446861455013
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-xylose,0.993877642373658,0.198775528474731,0.397836119227401
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-xylose,0.857571067656249,0.171514213531249,0.343274394122847
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-xylose,0.891812359782931,0.178362471956586,0.356980732002102
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,L-arabinose,0.993949015178644,0.198789803035728,0.397864688820421
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,L-arabinose,0.8575935363138,0.17151870726276,0.343283388030289
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,L-arabinose,0.89181062094884,0.178362124189768,0.356980035969736
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-glucose,0.81416822549342,0.135694704248903,0.389252806229066
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-glucose,0.834454554338787,0.139075759056464,0.398951674575787
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-glucose,0.848250630344724,0.141375105057454,0.405547561190014
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,fructose,0.804943088767728,0.134157181461288,0.384842279944838
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,fructose,0.772780877924807,0.128796812987467,0.369465567328043
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,fructose,0.805604681299049,0.134267446883174,0.385158586503277
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-galactose,0.809061872911002,0.134843645485167,0.386811465471636
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-galactose,0.806449401884999,0.134408233647499,0.385562446354675
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-galactose,0.837560400471367,0.139593400078561,0.400436575711655
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,glycerol,0.471729516767031,0.157243172255677,0.441192994894044
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,glycerol,0.385838137527991,0.12861271250933,0.360861632333225
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,glycerol,0.490189932518614,0.163396644172871,0.45845841039793
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-xylose,0.672730252337075,0.134546050467415,0.385957786645915
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-xylose,0.663499541141847,0.132699908228369,0.380661956928579
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-xylose,0.689389516736149,0.137877903347229,0.395515514713411
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,L-arabinose,0.672686219872483,0.134537243974496,0.385932524406681
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,L-arabinose,0.663452499405004,0.132690499881,0.380634968214204
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,L-arabinose,0.689438919751133,0.137887783950226,0.395543858136723
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,D-glucose,0.789216009493827,0.131536001582304,0.442996866559179
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,D-glucose,0.403718428090602,0.067286404681767,0.226612228420251
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,D-glucose,0.447068150360911,0.0745113583934853,0.250944972435763
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,fructose,0.789215823396267,0.131535970566044,0.442996762100279
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,fructose,0.403712225254293,0.0672853708757156,0.226608746690261
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,fructose,0.44706545172992,0.0745109086216534,0.250943457660266
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,D-galactose,0.783930762542391,0.130655127090398,0.440030191009884
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,D-galactose,0.360600930930657,0.0601001551551096,0.202409835278251
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,D-galactose,0.403952895681003,0.0673254826135006,0.226743838025996
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,glycerol,0.431641192132533,0.143880397377511,0.4739642716452
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,glycerol,0.0703012785897227,0.0234337595299075,0.0771944265511004
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,glycerol,0.0918913108143866,0.0306304369381288,0.100901394478798
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,D-xylose,0.652391112257471,0.130478222451494,0.439434398224854
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,D-xylose,0.293305615181242,0.0586611230362484,0.197563354376711
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,D-xylose,0.329445522366763,0.0658891044733527,0.22190629539413
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,L-arabinose,0.652351117588001,0.1304702235176,0.439407458812007
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,L-arabinose,0.293323775628263,0.0586647551256526,0.197575586801338
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,L-arabinose,0.3294462248004,0.06588924496008,0.221906768535926
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-glucose,0.307983996276232,0.0513306660460388,1.0348502725346
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,D-glucose,0.096634767616555,0.0161057946027591,0.324700363698823
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,D-glucose,0.111421078642229,0.0185701797737049,0.374383523147721
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,fructose,0.304332272157012,0.050722045359502,1.02258019439519
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,fructose,0.0966346851985245,0.0161057808664207,0.324700086767806
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,fructose,0.1114127746171,0.0185687957695167,0.374355620974971
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-galactose,0.306444841495376,0.0510741402492293,1.02967859230543
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,D-galactose,0.0833171810129088,0.0138861968354848,0.279952232974766
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,D-galactose,0.098056190931443,0.0163426984885738,0.329476457010761
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,glycerol,0.175156090530572,0.0583853635101908,1.15131076495482
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,glycerol,0.0195775191263932,0.00652583970879774,0.128684126558483
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,glycerol,0.0262545186059526,0.0087515062019842,0.172572417026309
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-xylose,0.254817016317032,0.0509634032634063,1.02744608279823
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,D-xylose,0.0672114733478096,0.0134422946695619,0.271002957370744
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,D-xylose,0.0794298232945939,0.0158859646589187,0.320268489055107
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,L-arabinose,0.254816950671902,0.0509633901343805,1.02744581811092
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,L-arabinose,0.0672118371920663,0.0134423674384132,0.271004424424874
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,L-arabinose,0.079429193230599,0.0158858386461198,0.320265948578051
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-glucose,1.3148334808338,0.219138913472301,0.555360674992287
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,D-glucose,0.888107540853863,0.148017923475643,0.375119747514769
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,D-glucose,0.963513393965183,0.160585565660863,0.406969746843745
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,fructose,1.29459433157864,0.215765721929774,0.546812042975032
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,fructose,0.888104816156841,0.148017469359473,0.375118596654527
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,fructose,0.963507701802405,0.160584616967067,0.406967342582362
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-galactose,1.30810803675232,0.218018006125387,0.552519975223715
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,D-galactose,0.793274316905931,0.132212386150988,0.335063995945361
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,D-galactose,0.868672778211438,0.144778796368573,0.366910873116037
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,glycerol,0.76040003014867,0.253466676716223,0.628296222940318
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,glycerol,0.221325341631907,0.0737751138773026,0.182874632660279
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,glycerol,0.28213385160063,0.0940446172002101,0.233118919379346
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-xylose,1.08767019091472,0.217534038182944,0.551293462054828
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,D-xylose,0.645255656660337,0.129051131332067,0.327052472194329
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,D-xylose,0.708087951108932,0.141617590221786,0.358899472714113
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,L-arabinose,1.08772668343613,0.217545336687226,0.551322095695768
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,L-arabinose,0.645247527504107,0.129049505500821,0.327048351873005
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,L-arabinose,0.708089058649501,0.1416178117299,0.358900034079019
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-glucose,1.27026409925004,0.21171068320834,0.536862295712443
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,D-glucose,0.626676546685659,0.104446091114276,0.264857528226958
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,D-glucose,0.688208735471009,0.114701455911834,0.290863389646656
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,fructose,1.24042664987307,0.206737774978846,0.524251845979842
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,fructose,0.626687492965656,0.104447915494276,0.264862154544439
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,fructose,0.688223058582059,0.114703843097009,0.29086944314237
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-galactose,1.27019130434784,0.21169855072464,0.536831529796651
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,D-galactose,0.540290909095785,0.0900484848492976,0.228347646746041
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,D-galactose,0.618050011710109,0.103008335285018,0.261211623903793
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,glycerol,0.726729793233137,0.242243264411046,0.600841330134963
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,glycerol,0.140835809383346,0.0469452697944487,0.116439391680997
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,glycerol,0.179513507679791,0.0598378358932637,0.148417108718861
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-xylose,1.05613694382462,0.211227388764924,0.535636743177893
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,D-xylose,0.435848298999225,0.0871696597998451,0.221047435903669
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,D-xylose,0.500648692197854,0.10012973843957,0.253911991747976
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,L-arabinose,1.05618320965617,0.211236641931235,0.535660207634354
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,L-arabinose,0.435868294049821,0.0871736588099643,0.221057576713384
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,L-arabinose,0.500645936804251,0.10012918736085,0.25391059430604
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-glucose,0.749319398529656,0.124886566421609,0.612035005901313
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,D-glucose,0.522467376845765,0.0870778961409609,0.426745023148344
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,D-glucose,0.578549452019288,0.0964249086698813,0.472552182654873
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,fructose,0.749319621865277,0.124886603644213,0.612035188319142
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,fructose,0.522464893683487,0.0870774822805813,0.426742994931481
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,fructose,0.578558989217197,0.0964264982028662,0.472559972522572
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-galactose,0.743983067868622,0.123997177978103,0.607676355672817
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,D-galactose,0.457195103160019,0.0761991838600032,0.373431420846259
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,D-galactose,0.522766525455219,0.0871277542425364,0.426989364108035
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,glycerol,0.412033875129369,0.137344625043123,0.658355038113894
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,glycerol,0.0909841119536379,0.0303280373178793,0.145376028789353
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,glycerol,0.1189080653489,0.0396360217829669,0.189993417095246
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-xylose,0.619078176694151,0.12381563533883,0.606786664703783
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,D-xylose,0.368796619531201,0.0737593239062403,0.361474332554164
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,D-xylose,0.423625252235059,0.0847250504470119,0.415214368015112
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,L-arabinose,0.619040206829339,0.123808041365867,0.606749448713143
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,L-arabinose,0.368794556968834,0.0737589113937669,0.361472310943023
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,L-arabinose,0.423625402364084,0.0847250804728168,0.415214515163394
