Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,aerobic,D-glucose,1.2,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,aerobic,D-glucose,1.08000004394636,0.180000007324393,0.528173343395173
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,anaerobic,D-glucose,1.2,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,anaerobic,D-glucose,1.08000005307857,0.180000008846429,0.528173347861275
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,microaerobic,D-glucose,1.23599999999999,0.206,0.60446502395592
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,microaerobic,D-glucose,1.11934081918195,0.186556803196992,0.547412924823348
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,aerobic,fructose,1.2,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,aerobic,fructose,1.08000004394635,0.180000007324392,0.528173343395168
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,anaerobic,fructose,1.2,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,anaerobic,fructose,1.08000004777072,0.180000007961787,0.528173345265475
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,microaerobic,fructose,1.236,0.206,0.60446502395592
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,microaerobic,fructose,1.11934082274284,0.186556803790474,0.547412926564801
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,aerobic,D-galactose,1.2,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,aerobic,D-galactose,1.08000012900384,0.180000021500641,0.528173384992483
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,anaerobic,D-galactose,1.2,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,anaerobic,D-galactose,1.08000005307858,0.18000000884643,0.528173347861278
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,microaerobic,D-galactose,1.23599999999999,0.206,0.60446502395592
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,microaerobic,D-galactose,1.11934081918195,0.186556803196992,0.547412924823348
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,aerobic,glycerol,0.7,0.233333333333333,0.669682113305757
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,aerobic,glycerol,0.636373837260414,0.212124612420138,0.608811680270068
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,anaerobic,glycerol,0.7,0.233333333333333,0.669682113305757
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,anaerobic,glycerol,0.638550778252689,0.212850259417563,0.610894335190424
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,microaerobic,glycerol,0.718,0.239333333333333,0.686902510505048
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,microaerobic,glycerol,0.65889268943546,0.219630896478486,0.630355212432647
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,aerobic,sucrose,2.4,0.2,0.617746019474112
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,aerobic,sucrose,2.16000008789273,0.180000007324394,0.555971440149778
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,anaerobic,sucrose,2.4,0.2,0.617746019474112
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,anaerobic,sucrose,2.16000010615716,0.180000008846429,0.555971444850935
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,microaerobic,sucrose,2.47199999999999,0.206,0.636278400058335
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,microaerobic,sucrose,2.23868164548569,0.186556803790474,0.576223614736892
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,aerobic,D-xylose,1.0,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,aerobic,D-xylose,0.90000010763447,0.180000021526893,0.528173385069515
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,anaerobic,D-xylose,1.0,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,anaerobic,D-xylose,0.900000044232149,0.180000008846429,0.528173347861277
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,microaerobic,D-xylose,1.03,0.206,0.60446502395592
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,microaerobic,D-xylose,0.932784018952373,0.186556803790474,0.547412926564802
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,aerobic,L-arabinose,1.0,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,aerobic,L-arabinose,0.900000040691137,0.180000008138227,0.528173345783202
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,anaerobic,L-arabinose,1.0,0.2,0.586859246559146
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,anaerobic,L-arabinose,0.900000044232151,0.18000000884643,0.528173347861279
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YT,microaerobic,L-arabinose,1.03,0.206,0.60446502395592
yeast850,yeast850_actn__R,(R)-acetoin,actn__R,YA,microaerobic,L-arabinose,0.932784016182219,0.186556803236443,0.547412924939111
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,D-glucose,0.75,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,D-glucose,0.675000027564921,0.112500004594153,0.435216670151947
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,D-glucose,0.75,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,D-glucose,0.675000030484321,0.11250000508072,0.435216672034276
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,D-glucose,0.7725,0.12875,0.498081279944901
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,D-glucose,0.699588012136661,0.116598002022776,0.451070152128333
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,fructose,0.75,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,fructose,0.675000112474744,0.11250001874579,0.435216724898864
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,fructose,0.75,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,fructose,0.675000029856703,0.112500004976117,0.435216671629609
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,fructose,0.7725,0.12875,0.498081279944901
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,fructose,0.69958801198872,0.11659800199812,0.451070152032945
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,D-galactose,0.75,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,D-galactose,0.675000112474744,0.11250001874579,0.435216724898864
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,D-galactose,0.75,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,D-galactose,0.675000030484321,0.11250000508072,0.435216672034275
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,D-galactose,0.7725,0.12875,0.498081279944901
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,D-galactose,0.699588012136662,0.116598002022777,0.451070152128333
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,glycerol,0.4375,0.145833333333333,0.551820388165025
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,glycerol,0.397733676759815,0.132577892253271,0.501662975762067
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,glycerol,0.4375,0.145833333333333,0.551820388165025
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,glycerol,0.399094236407931,0.133031412135977,0.503379054740684
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,glycerol,0.44875,0.149583333333333,0.566010055289269
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,glycerol,0.411807929911995,0.137269309970665,0.519414883962223
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,sucrose,1.5,0.125,0.509024866396522
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,sucrose,1.35000005493295,0.112500004577746,0.458122398398363
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,sucrose,1.5,0.125,0.509024866396522
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,sucrose,1.35000006096864,0.11250000508072,0.458122400446573
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,sucrose,1.545,0.12875,0.524295612388418
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,sucrose,1.39917602427332,0.116598002022777,0.474810259213964
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,D-xylose,0.625,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,D-xylose,0.562500022970769,0.112500004594153,0.435216670151949
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,D-xylose,0.624999999999999,0.124999999999999,0.483574058198932
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,D-xylose,0.5625000254036,0.11250000508072,0.435216672034275
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,D-xylose,0.64375,0.12875,0.498081279944901
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,D-xylose,0.582990011845232,0.116598002369046,0.451070153467908
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,L-arabinose,0.625,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,L-arabinose,0.56250002297077,0.112500004594154,0.435216670151949
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,L-arabinose,0.625,0.125,0.483574058198933
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,L-arabinose,0.562500024880586,0.112500004976117,0.435216671629609
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,L-arabinose,0.64375,0.12875,0.498081279944901
yeast850,yeast850_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,L-arabinose,0.582990010113885,0.116598002022777,0.451070152128333
yeast850,yeast850_fum,fumarate(2-),fum,YT,aerobic,D-glucose,1.5,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,aerobic,D-glucose,1.35854886141989,0.226424810236648,0.860094210257185
yeast850,yeast850_fum,fumarate(2-),fum,YT,anaerobic,D-glucose,1.5,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,anaerobic,D-glucose,1.3535377317109,0.225589621951817,0.85692167537681
yeast850,yeast850_fum,fumarate(2-),fum,YT,microaerobic,D-glucose,1.53999999999999,0.256666666666666,0.974970515533547
yeast850,yeast850_fum,fumarate(2-),fum,YA,microaerobic,D-glucose,1.39417624412875,0.232362707354793,0.882649825638208
yeast850,yeast850_fum,fumarate(2-),fum,YT,aerobic,fructose,1.5,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,aerobic,fructose,1.35854886142029,0.226424810236715,0.860094210257438
yeast850,yeast850_fum,fumarate(2-),fum,YT,anaerobic,fructose,1.49999999999999,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,anaerobic,fructose,1.35353772540764,0.225589620901274,0.856921671386232
yeast850,yeast850_fum,fumarate(2-),fum,YT,microaerobic,fructose,1.54,0.256666666666666,0.974970515533548
yeast850,yeast850_fum,fumarate(2-),fum,YA,microaerobic,fructose,1.39417624412876,0.232362707354794,0.882649825638214
yeast850,yeast850_fum,fumarate(2-),fum,YT,aerobic,D-galactose,1.5,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,aerobic,D-galactose,1.35854886142028,0.226424810236714,0.860094210257437
yeast850,yeast850_fum,fumarate(2-),fum,YT,anaerobic,D-galactose,1.5,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,anaerobic,D-galactose,1.35353772540764,0.225589620901274,0.856921671386232
yeast850,yeast850_fum,fumarate(2-),fum,YT,microaerobic,D-galactose,1.54,0.256666666666666,0.974970515533548
yeast850,yeast850_fum,fumarate(2-),fum,YA,microaerobic,D-galactose,1.394176239916,0.232362706652668,0.882649822971126
yeast850,yeast850_fum,fumarate(2-),fum,YT,aerobic,glycerol,0.749999999999999,0.249999999999999,0.928859395777044
yeast850,yeast850_fum,fumarate(2-),fum,YA,aerobic,glycerol,0.675000029230847,0.225000009743615,0.835973492401137
yeast850,yeast850_fum,fumarate(2-),fum,YT,anaerobic,glycerol,0.749999999999999,0.25,0.928859395777045
yeast850,yeast850_fum,fumarate(2-),fum,YA,anaerobic,glycerol,0.675000029751436,0.225000009917145,0.835973493045876
yeast850,yeast850_fum,fumarate(2-),fum,YT,microaerobic,glycerol,0.769999999999999,0.256666666666666,0.953628979664433
yeast850,yeast850_fum,fumarate(2-),fum,YA,microaerobic,glycerol,0.696115969020209,0.232038656340069,0.862125144499818
yeast850,yeast850_fum,fumarate(2-),fum,YT,aerobic,sucrose,3.0,0.25,0.999627106886988
yeast850,yeast850_fum,fumarate(2-),fum,YA,aerobic,sucrose,2.71709772284058,0.226424810236715,0.905361511937452
yeast850,yeast850_fum,fumarate(2-),fum,YT,anaerobic,sucrose,3.0,0.25,0.999627106886988
yeast850,yeast850_fum,fumarate(2-),fum,YA,anaerobic,sucrose,2.70707533431173,0.225589611192644,0.902021961521055
yeast850,yeast850_fum,fumarate(2-),fum,YT,microaerobic,sucrose,3.08,0.256666666666666,1.0262838297373
yeast850,yeast850_fum,fumarate(2-),fum,YA,microaerobic,sucrose,2.78835248825753,0.232362707354794,0.929104243606006
yeast850,yeast850_fum,fumarate(2-),fum,YT,aerobic,D-xylose,1.25,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,aerobic,D-xylose,1.13212405118357,0.226424810236714,0.860094210257437
yeast850,yeast850_fum,fumarate(2-),fum,YT,anaerobic,D-xylose,1.25,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,anaerobic,D-xylose,1.12794810975908,0.225589621951816,0.856921675376806
yeast850,yeast850_fum,fumarate(2-),fum,YT,microaerobic,D-xylose,1.28333333333333,0.256666666666666,0.974970515533548
yeast850,yeast850_fum,fumarate(2-),fum,YA,microaerobic,D-xylose,1.16181353326334,0.232362706652668,0.882649822971126
yeast850,yeast850_fum,fumarate(2-),fum,YT,aerobic,L-arabinose,1.25,0.25,0.94964660603917
yeast850,yeast850_fum,fumarate(2-),fum,YA,aerobic,L-arabinose,1.13212405118357,0.226424810236714,0.860094210257437
