Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,L-arabinose,0.488748086742483,0.0977496173484967,0.378153433188843
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,L-arabinose,0.370633774420955,0.0741267548841911,0.286766205443727
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,L-arabinose,0.403782181401878,0.0807564362803757,0.312413740942278
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-glucose,1.57185256880441,0.261975428134069,0.99513630477271
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-glucose,0.881084979148574,0.146847496524762,0.557812906720357
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-glucose,0.988962106601865,0.164827017766977,0.626109672023873
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,fructose,1.54558311726398,0.257597186210664,0.97850517444079
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,fructose,0.881084441939784,0.146847406989964,0.557812566614688
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,fructose,0.98627286302048,0.164378810503413,0.624407117997289
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-galactose,1.56680526160071,0.261134210266785,0.991940866002286
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-galactose,0.759657142857113,0.126609523809518,0.48093721831178
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-galactose,0.868941370094213,0.144823561682368,0.550124815304664
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,glycerol,0.90353885335507,0.301179617785023,1.11901407118463
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,glycerol,0.173003782151201,0.0576679273837338,0.214261584741478
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,glycerol,0.226118471469456,0.0753728238231522,0.280043022377531
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-xylose,1.30276874119385,0.260553748238771,0.989735930822935
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-xylose,0.612809686051993,0.122561937210398,0.465562110805764
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-xylose,0.703882343567282,0.140776468713456,0.534751582895653
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,L-arabinose,1.30276609493103,0.260553218986207,0.989733920411331
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,L-arabinose,0.612809523818727,0.122561904763745,0.465561987554347
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,L-arabinose,0.703889699675482,0.140777939935096,0.534757171458202
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-glucose,1.57185256880441,0.261975428134069,0.99513630477271
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-glucose,0.881084979148574,0.146847496524762,0.557812906720357
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-glucose,0.988962106601865,0.164827017766977,0.626109672023873
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,fructose,1.54558311726398,0.257597186210664,0.97850517444079
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,fructose,0.881084441939784,0.146847406989964,0.557812566614688
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,fructose,0.98627286302048,0.164378810503413,0.624407117997289
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-galactose,1.56680526160071,0.261134210266785,0.991940866002286
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-galactose,0.759657142857113,0.126609523809518,0.48093721831178
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-galactose,0.868941370094213,0.144823561682368,0.550124815304664
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,glycerol,0.90353885335507,0.301179617785023,1.11901407118463
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,glycerol,0.173003782151201,0.0576679273837338,0.214261584741478
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,glycerol,0.226118471469456,0.0753728238231522,0.280043022377531
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-xylose,1.30276874119385,0.260553748238771,0.989735930822935
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-xylose,0.612809686051993,0.122561937210398,0.465562110805764
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-xylose,0.703882343567282,0.140776468713456,0.534751582895653
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,L-arabinose,1.30276609493103,0.260553218986207,0.989733920411331
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,L-arabinose,0.612809523818727,0.122561904763745,0.465561987554347
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,L-arabinose,0.703889699675482,0.140777939935096,0.534757171458202
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-glucose,1.09065940372946,0.181776567288243,0.363813818790205
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-glucose,1.03762116234851,0.172936860391418,0.346121728048826
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-glucose,1.07388844734078,0.178981407890129,0.358219491479895
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,fructose,1.09066167794282,0.181776946323803,0.363814577404898
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,fructose,1.03762232256144,0.17293705376024,0.346122115063779
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,fructose,1.07385645665761,0.178976076109603,0.358208820272581
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-galactose,1.08328122862004,0.180546871436673,0.361352663590807
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-galactose,1.00247390983486,0.167078984972477,0.334397576482123
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-galactose,1.03870701564112,0.173117835940187,0.346483938681845
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,glycerol,0.596897370853634,0.198965790284544,0.389500179701488
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,glycerol,0.197718244420194,0.0659060814733982,0.129019318047578
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,glycerol,0.258418032008078,0.0861393440026928,0.168628435674468
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-xylose,0.90151816686864,0.180303633373728,0.3608658386393
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-xylose,0.829551778318025,0.165910355663605,0.332058641943125
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-xylose,0.859701049777115,0.171940209955423,0.344126997889006
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,L-arabinose,0.901507554886329,0.180301510977266,0.360861590802665
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,L-arabinose,0.829476031564266,0.165895206312853,0.332028321516068
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,L-arabinose,0.85970365509996,0.171940731019992,0.344128040765398
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-glucose,0.728768441972744,0.121461406995457,0.348423276967307
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-glucose,0.792155481000581,0.132025913500096,0.378728540729208
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-glucose,0.818406677116239,0.136401112852706,0.391279204627565
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,fructose,0.722107921879611,0.120351320313268,0.345238890674627
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,fructose,0.732329443323936,0.122054907220656,0.350125787241639
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,fructose,0.760084888991743,0.126680814831957,0.36339563096194
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-galactose,0.724279417657867,0.120713236276311,0.346277080079388
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-galactose,0.76998471813435,0.128330786355725,0.36812872684346
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-galactose,0.795816540816541,0.13263609013609,0.380478888829898
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,glycerol,0.42207231659425,0.140690772198083,0.394750260056439
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,glycerol,0.346101677762679,0.115367225920893,0.323697437456264
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,glycerol,0.442230933045329,0.147410311015109,0.413603946435713
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-xylose,0.602215429603392,0.120443085920678,0.345502128804643
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-xylose,0.63410728518027,0.126821457036054,0.363799076128956
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-xylose,0.655626818796534,0.131125363759306,0.376145230527887
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,L-arabinose,0.602222032434575,0.120444406486915,0.345505916971
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,L-arabinose,0.634114207840178,0.126822841568035,0.363803047786967
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,L-arabinose,0.655643988871582,0.131128797774316,0.37615508131747
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,D-glucose,0.716153994458922,0.119358999076487,0.401986239131941
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,D-glucose,0.369660360956784,0.061610060159464,0.20749500722878
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,D-glucose,0.408769698908658,0.0681282831514431,0.229447570224804
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,fructose,0.716129429462555,0.119354904910425,0.401972450490699
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,fructose,0.369660778836595,0.0616101298060992,0.20749524178997
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,fructose,0.408777662809908,0.0681296104683181,0.229452040462682
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,D-galactose,0.711320237860261,0.11855337297671,0.399272990792884
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,D-galactose,0.331242417147832,0.0552070695246388,0.185930532455989
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,D-galactose,0.370361794964621,0.0617269658274369,0.207888730954391
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,glycerol,0.390164596778638,0.130054865592879,0.428420832637192
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,glycerol,0.0629098712842255,0.0209699570947418,0.0690782804467978
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,glycerol,0.0822273949199804,0.0274091316399934,0.0902899168403843
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,D-xylose,0.591953556766915,0.118390711353383,0.398725166709922
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,D-xylose,0.2696072448042,0.0539214489608401,0.181600722559871
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,D-xylose,0.302232564591439,0.0604465129182878,0.203576325075346
iML1515,iML1515_3mb,isovalerate,3mb,YA,aerobic,L-arabinose,0.591954026590298,0.118390805318059,0.398725483171247
iML1515,iML1515_3mb,isovalerate,3mb,YA,anaerobic,L-arabinose,0.269633642852189,0.0539267285704378,0.181618503627262
iML1515,iML1515_3mb,isovalerate,3mb,YA,microaerobic,L-arabinose,0.302232205588882,0.0604464411177765,0.203576083260168
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-glucose,0.275656466616376,0.0459427444360627,0.926227248990003
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,D-glucose,0.0864618299890761,0.0144103049981793,0.290518499044947
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,D-glucose,0.0999646917049825,0.0166607819508304,0.335889168611069
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,fructose,0.273031728359802,0.0455052880599671,0.917407923528328
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,fructose,0.0864615573863889,0.0144102595643981,0.290517583078635
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,fructose,0.0999648025828226,0.0166608004304704,0.335889541169268
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-galactose,0.274190801203312,0.0456984668672188,0.921302498774108
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,D-galactose,0.074545836110136,0.012424306018356,0.250479829301595
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,D-galactose,0.0877340368537889,0.0146223394756314,0.294793213434612
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,glycerol,0.157994915925277,0.0526649719750923,1.03850940587848
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,glycerol,0.0175189816694852,0.00583966055649507,0.115153244891612
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,glycerol,0.0234928887464422,0.00783096291548073,0.154420069731711
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-xylose,0.227997044359475,0.045599408871895,0.919305443186215
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,D-xylose,0.0601352040904033,0.0120270408180806,0.242470776771384
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,D-xylose,0.0710650254604341,0.0142130050920868,0.286540840516071
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,L-arabinose,0.227997091463836,0.0455994182927672,0.919305633115411
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,anaerobic,L-arabinose,0.0601355666045411,0.0120271133209082,0.24247223846235
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,microaerobic,L-arabinose,0.0710648850039073,0.0142129770007814,0.286540274182196
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-glucose,1.17670589674448,0.196117649457414,0.497018208472305
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,D-glucose,0.812997312137631,0.135499552022938,0.343394614312183
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,D-glucose,0.879216856163329,0.146536142693888,0.371364491261522
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,fructose,1.16026128540048,0.19337688090008,0.490072317156697
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,fructose,0.81300082986536,0.135500138310893,0.343396100133524
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,fructose,0.879202027179119,0.146533671196519,0.371358227780405
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-galactose,1.17033092715285,0.195055154525475,0.494325542467769
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,D-galactose,0.728515733627012,0.121419288937835,0.307711201051123
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,D-galactose,0.794700008316836,0.132450001386139,0.335666180903253
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,glycerol,0.680355833431567,0.226785277810522,0.562158052935492
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,glycerol,0.198775804280907,0.066258601426969,0.164242611901527
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,glycerol,0.25270534967944,0.0842351165598134,0.20880301213213
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-xylose,0.973241829439117,0.194648365887823,0.493294623728575
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,D-xylose,0.593052363817424,0.118610472763484,0.300592857614078
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,D-xylose,0.648166031107936,0.129633206221587,0.328527616423246
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,L-arabinose,0.973174195140422,0.194634839028084,0.493260342797652
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,anaerobic,L-arabinose,0.59300819323156,0.118601638646312,0.300570469434826
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,microaerobic,L-arabinose,0.648165995503086,0.129633199100617,0.328527598376672
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-glucose,1.13683269762338,0.189472116270564,0.480469071154097
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,D-glucose,0.560711769973449,0.0934519616622415,0.236978285254741
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,D-glucose,0.628000986080893,0.104666831013482,0.265417287079213
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,fructose,1.1121631765654,0.185360529427567,0.470042786008247
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,fructose,0.56069090909579,0.0934484848492983,0.236969468648275
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,fructose,0.628001700663726,0.104666950110621,0.265417589089307
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-galactose,1.13644025744686,0.189406709574477,0.480303210893838
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,D-galactose,0.48341790646001,0.0805696510766684,0.20431093597296
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,D-galactose,0.552963636362919,0.0921606060604866,0.233703627016276
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,glycerol,0.651383941521633,0.217127980507211,0.538547335607661
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,glycerol,0.12651584005254,0.0421719466841802,0.104600012725671
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,glycerol,0.160809771662404,0.0536032572208016,0.132953345251585
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-xylose,0.945030656526682,0.189006131305336,0.479287412513121
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,D-xylose,0.389967850196973,0.0779935700393947,0.197778432470285
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,D-xylose,0.447938857921758,0.0895877715843517,0.227179356240641
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,L-arabinose,0.945030913485239,0.189006182697048,0.479287542833763
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,anaerobic,L-arabinose,0.389978828384938,0.0779957656769876,0.197784000233899
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,YA,microaerobic,L-arabinose,0.447925350948523,0.0895850701897047,0.227172505963131
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-glucose,0.679325066854421,0.113220844475736,0.55486448384627
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,D-glucose,0.474431579939978,0.0790719299899964,0.387509966241507
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,D-glucose,0.529006983807023,0.0881678306345039,0.432086494879864
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,fructose,0.679326455282131,0.113221075880355,0.554865617897201
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,fructose,0.474431096304316,0.0790718493840527,0.387509571213758
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,fructose,0.529006983807241,0.0881678306345402,0.432086494880042
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-galactose,0.674737169717104,0.11245619495285,0.551117145051862
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,D-galactose,0.40904635531638,0.0681743925527301,0.334104106981908
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,D-galactose,0.467892307692309,0.0779820512820515,0.382168767899991
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,glycerol,0.371781938322426,0.123927312774142,0.594039779126091
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,glycerol,0.0814140555764603,0.0271380185254867,0.130084822868552
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,glycerol,0.106408169133931,0.0354693897113106,0.170020861085278
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-xylose,0.561516083589708,0.112303216717941,0.550367440439204
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,D-xylose,0.329988383226821,0.0659976766453642,0.323436615902742
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,D-xylose,0.379013368632686,0.0758026737265373,0.371488232809072
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,L-arabinose,0.555058493906423,0.111011698781284,0.544038063224084
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,anaerobic,L-arabinose,0.329974358972969,0.0659948717945938,0.32342287009399
iML1515,iML1515_mev__R,(R)-mevalonate,mev__R,YA,microaerobic,L-arabinose,0.379013735690132,0.0758027471380265,0.371488592578762
