Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iJO1366,iJO1366_3hpp_path_1,3-hydroxypropionate,3hpp,YT,aerobic,D-glucose,1.877192982,0.312865497,0.928093931
iJO1366,iJO1366_3hpp_path_1,3-hydroxypropionate,3hpp,YA,aerobic,D-glucose,1.672419312,0.278736552,0.826852768
iJO1366,iJO1366_3hpp_path_2,3-hydroxypropionate,3hpp,YT,aerobic,D-glucose,1.754098361,0.292349727,0.867235313
iJO1366,iJO1366_3hpp_path_2,3-hydroxypropionate,3hpp,YA,aerobic,D-glucose,1.56200992,0.260334987,0.772265793
iJO1366,iJO1366_met_16997,"propane-1,2-diol",met_16997,YT,aerobic,D-glucose,1.423976608,0.237329435,0.601460658
iJO1366,iJO1366_met_16997,"propane-1,2-diol",met_16997,YA,aerobic,D-glucose,1.265212567,0.210868761,0.534401744
iJO1366,iJO1366_met_61677,(+)-alpha-santalene,met_61677,YT,aerobic,D-glucose,0.277992278,0.046332046,0.315327019
iJO1366,iJO1366_met_61677,(+)-alpha-santalene,met_61677,YA,aerobic,D-glucose,0.247698356,0.041283059,0.280964583
iJO1366,iJO1366_itacon,itaconate(2-),itacon,YT,aerobic,D-glucose,1.194274029,0.199045671,0.849075996
iJO1366,iJO1366_itacon,itaconate(2-),itacon,YA,aerobic,D-glucose,1.076323746,0.179387291,0.765218563
iJO1366,iJO1366_pacald,phenylacetaldehyde,pacald,YT,aerobic,D-glucose,0.584699454,0.097449909,0.389944386
iJO1366,iJO1366_pacald,phenylacetaldehyde,pacald,YA,aerobic,D-glucose,0.520636716,0.086772786,0.347220035
iJO1366,iJO1366_met_48946,2-methylbutyrate,met_48946,YT,aerobic,D-glucose,0.923076923,0.153846154,0.51813468
iJO1366,iJO1366_met_48946,2-methylbutyrate,met_48946,YA,aerobic,D-glucose,0.843784101,0.140630683,0.473626622
iJO1366,iJO1366_cit,citrate(3-),cit,YT,aerobic,D-glucose,1.184584178,0.197430696,1.243392737
iJO1366,iJO1366_cit,citrate(3-),cit,YA,aerobic,D-glucose,1.067665526,0.177944254,1.12066967
iJO1366,iJO1366_mal__L,(S)-malate(2-),mal__L,YT,aerobic,D-glucose,1.901960784,0.316993464,1.394319896
iJO1366,iJO1366_mal__L,(S)-malate(2-),mal__L,YA,aerobic,D-glucose,1.689981993,0.281663666,1.238919086
iJO1366,iJO1366_mal__L_path_1,(S)-malate(2-),mal__L,YT,aerobic,D-glucose,1.901960784,0.316993464,1.394319896
iJO1366,iJO1366_mal__L_path_1,(S)-malate(2-),mal__L,YA,aerobic,D-glucose,1.689981993,0.281663666,1.238919086
iJO1366,iJO1366_met_39150,4-oxopentanoate,met_39150,YT,aerobic,D-glucose,1.0703125,0.178385417,0.68385645
iJO1366,iJO1366_met_39150,4-oxopentanoate,met_39150,YA,aerobic,D-glucose,0.962309399,0.1603849,0.614849859
iJO1366,iJO1366_met_88764,ethyl butyrate,met_88764,YT,aerobic,D-glucose,0.75,0.125,0.483574058
iJO1366,iJO1366_met_88764,ethyl butyrate,met_88764,YA,aerobic,D-glucose,0.689049906,0.114841651,0.444275546
iJO1366,iJO1366_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,YT,aerobic,D-glucose,0.604519774,0.100753296,0.970640099
iJO1366,iJO1366_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,YA,aerobic,D-glucose,0.538549879,0.089758313,0.86471631
iJO1366,iJO1366_met_16619,"(2-trans,6-trans)-farnesol",met_16619,YT,aerobic,D-glucose,0.277992278,0.046332046,0.343125772
iJO1366,iJO1366_met_16619,"(2-trans,6-trans)-farnesol",met_16619,YA,aerobic,D-glucose,0.247699484,0.041283247,0.305735386
iJO1366,iJO1366_met_143075,L-homocarnosine zwitterion,met_143075,YT,aerobic,D-glucose,0.514423077,0.085737179,0.686043634
iJO1366,iJO1366_met_143075,L-homocarnosine zwitterion,met_143075,YA,aerobic,D-glucose,0.458306675,0.076384446,0.611205817
iJO1366,iJO1366_ichor,isochorismate(2-),ichor,YT,aerobic,D-glucose,0.578378378,0.096396396,0.719672873
iJO1366,iJO1366_ichor,isochorismate(2-),ichor,YA,aerobic,D-glucose,0.514474846,0.085745808,0.640158076
iJO1366,iJO1366_5aptn,5-aminopentanoic acid zwitterion,5aptn,YT,aerobic,D-glucose,0.798507463,0.133084577,0.519229385
iJO1366,iJO1366_5aptn,5-aminopentanoic acid zwitterion,5aptn,YA,aerobic,D-glucose,0.711405588,0.118567598,0.462591401
iJO1366,iJO1366_3mob,3-methyl-2-oxobutanoate,3mob,YT,aerobic,D-glucose,1.088235294,0.181372549,0.69530789
iJO1366,iJO1366_3mob,3-methyl-2-oxobutanoate,3mob,YA,aerobic,D-glucose,0.981475309,0.163579218,0.627095564
iJO1366,iJO1366_glu5p,L-gamma-glutamyl phosphate(2-),glu5p,YT,aerobic,D-glucose,1.156435644,0.192739274,1.444892575
iJO1366,iJO1366_glu5p,L-gamma-glutamyl phosphate(2-),glu5p,YA,aerobic,D-glucose,1.042234908,0.173705818,1.30220604
iJO1366,iJO1366_acorn,N(2)-acetyl-L-ornithine zwitterion,acorn,YT,aerobic,D-glucose,0.73655914,0.122759857,0.712199228
iJO1366,iJO1366_acorn,N(2)-acetyl-L-ornithine zwitterion,acorn,YA,aerobic,D-glucose,0.662102965,0.110350494,0.640205511
iJO1366,iJO1366_citr__L,L-citrulline zwitterion,citr__L,YT,aerobic,D-glucose,0.930434783,0.155072464,0.904765847
iJO1366,iJO1366_citr__L,L-citrulline zwitterion,citr__L,YA,aerobic,D-glucose,0.828871906,0.138145318,0.806004898
iJO1366,iJO1366_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,YT,aerobic,D-glucose,0.891666667,0.148611111,0.654234596
iJO1366,iJO1366_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,YA,aerobic,D-glucose,0.794405008,0.132400835,0.58287167
iJO1366,iJO1366_4abutn,4-ammoniobutanal,4abutn,YT,aerobic,D-glucose,1.062015504,0.177002584,0.519514661
iJO1366,iJO1366_4abutn,4-ammoniobutanal,4abutn,YA,aerobic,D-glucose,0.954856937,0.159142823,0.467095043
iJO1366,iJO1366_ghb,4-hydroxybutyrate,ghb,YT,aerobic,D-glucose,1.224318658,0.20405311,0.700632511
iJO1366,iJO1366_ghb,4-hydroxybutyrate,ghb,YA,aerobic,D-glucose,1.103386275,0.183897712,0.631427358
iJO1366,iJO1366_ghb_path_1,4-hydroxybutyrate,ghb,YT,aerobic,D-glucose,1.23015873,0.205026455,0.703974569
iJO1366,iJO1366_ghb_path_1,4-hydroxybutyrate,ghb,YA,aerobic,D-glucose,1.108851959,0.18480866,0.634555168
iJO1366,iJO1366_ghb_path_2,4-hydroxybutyrate,ghb,YT,aerobic,D-glucose,1.23015873,0.205026455,0.703974569
iJO1366,iJO1366_ghb_path_2,4-hydroxybutyrate,ghb,YA,aerobic,D-glucose,1.108851959,0.18480866,0.634555168
iJO1366,iJO1366_met_36656,phenylglyoxylate,met_36656,YT,aerobic,D-glucose,0.602959309,0.100493218,0.499097796
iJO1366,iJO1366_met_36656,phenylglyoxylate,met_36656,YA,aerobic,D-glucose,0.538578872,0.089763145,0.445807078
iJO1366,iJO1366_met_88063,"1,2,4-Butanetriol",met_88063,YT,aerobic,D-glucose,1.125,0.1875,0.66267862
iJO1366,iJO1366_met_88063,"1,2,4-Butanetriol",met_88063,YA,aerobic,D-glucose,1.00644336,0.16774056,0.592843109
iJO1366,iJO1366_hpta,heptanoate,hpta,YT,aerobic,D-glucose,0.631578947,0.105263158,0.452860174
iJO1366,iJO1366_hpta,heptanoate,hpta,YA,aerobic,D-glucose,0.586922954,0.097820492,0.420840549
iJO1366,iJO1366_34dhbz,"3,4-dihydroxybenzoate",34dhbz,YT,aerobic,D-glucose,0.860915493,0.143485915,0.73168117
iJO1366,iJO1366_34dhbz,"3,4-dihydroxybenzoate",34dhbz,YA,aerobic,D-glucose,0.767076027,0.127846004,0.651928197
iJO1366,iJO1366_34dhbz_path_1,"3,4-dihydroxybenzoate",34dhbz,YT,aerobic,D-glucose,0.860915493,0.143485915,0.73168117
iJO1366,iJO1366_34dhbz_path_1,"3,4-dihydroxybenzoate",34dhbz,YA,aerobic,D-glucose,0.767156666,0.127859444,0.651996732
iJO1366,iJO1366_34dhbz_path_2,"3,4-dihydroxybenzoate",34dhbz,YT,aerobic,D-glucose,0.860915493,0.143485915,0.73168117
iJO1366,iJO1366_34dhbz_path_2,"3,4-dihydroxybenzoate",34dhbz,YA,aerobic,D-glucose,0.767157354,0.127859559,0.651997316
iJO1366,iJO1366_34dhbz_path_3,"3,4-dihydroxybenzoate",34dhbz,YT,aerobic,D-glucose,0.860915493,0.143485915,0.73168117
iJO1366,iJO1366_34dhbz_path_3,"3,4-dihydroxybenzoate",34dhbz,YA,aerobic,D-glucose,0.767151321,0.127858554,0.651992189
iJO1366,iJO1366_13ppd,"propane-1,3-diol",13ppd,YT,aerobic,D-glucose,1.399425287,0.233237548,0.591090646
iJO1366,iJO1366_13ppd,"propane-1,3-diol",13ppd,YA,aerobic,D-glucose,1.243322873,0.207220479,0.525155953
iJO1366,iJO1366_13ppd_path_1,"propane-1,3-diol",13ppd,YT,aerobic,D-glucose,1.423976608,0.237329435,0.601460658
iJO1366,iJO1366_13ppd_path_1,"propane-1,3-diol",13ppd,YA,aerobic,D-glucose,1.265135555,0.210855926,0.534369216
iJO1366,iJO1366_13ppd_path_2,"propane-1,3-diol",13ppd,YT,aerobic,D-glucose,1.399425287,0.233237548,0.591090646
iJO1366,iJO1366_13ppd_path_2,"propane-1,3-diol",13ppd,YA,aerobic,D-glucose,1.243271893,0.207211982,0.52513442
iJO1366,iJO1366_met_16812,"(S,S)-butane-2,3-diol",met_16812,YT,aerobic,D-glucose,1.090909091,0.181818182,0.545715289
iJO1366,iJO1366_met_16812,"(S,S)-butane-2,3-diol",met_16812,YA,aerobic,D-glucose,1.00354867,0.167258112,0.502014198
iJO1366,iJO1366_1acpc,1-aminocyclopropanecarboxylic acid zwitterion,1acpc,YT,aerobic,D-glucose,0.392588883,0.065431481,0.220321753
iJO1366,iJO1366_1acpc,1-aminocyclopropanecarboxylic acid zwitterion,1acpc,YA,aerobic,D-glucose,0.348903828,0.058150638,0.195805603
iJO1366,iJO1366_met_40968,astaxanthin,met_40968,YT,aerobic,D-glucose,0.100371747,0.016728625,0.332521598
iJO1366,iJO1366_met_40968,astaxanthin,met_40968,YA,aerobic,D-glucose,0.089390783,0.014898464,0.296142756
iJO1366,iJO1366_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,YT,aerobic,D-glucose,0.795081967,0.132513661,0.499296326
iJO1366,iJO1366_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,YA,aerobic,D-glucose,0.706466823,0.117744471,0.443647704
iJO1366,iJO1366_CE2028,3-hydroxyisovalerate,CE2028,YT,aerobic,D-glucose,0.808743169,0.134790528,0.525781094
iJO1366,iJO1366_CE2028,3-hydroxyisovalerate,CE2028,YA,aerobic,D-glucose,0.728846664,0.121474444,0.47383868
iJO1366,iJO1366_but,butyrate,but,YT,aerobic,D-glucose,1.2,0.2,0.580145461
iJO1366,iJO1366_but,butyrate,but,YA,aerobic,D-glucose,1.10763165,0.184605275,0.535489561
iJO1366,iJO1366_acon_C,cis-aconitate(3-),acon_C,YT,aerobic,D-glucose,1.184584178,0.197430696,1.124936345
iJO1366,iJO1366_acon_C,cis-aconitate(3-),acon_C,YA,aerobic,D-glucose,1.067592625,0.177932104,1.013835713
iJO1366,iJO1366_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,YT,aerobic,D-glucose,1.236842105,0.206140351,0.714719129
iJO1366,iJO1366_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,YA,aerobic,D-glucose,1.099140795,0.183190132,0.635147323
iJO1366,iJO1366_iamac,isoamyl acetate,iamac,YT,aerobic,D-glucose,0.607594937,0.101265823,0.439062337
iJO1366,iJO1366_iamac,isoamyl acetate,iamac,YA,aerobic,D-glucose,0.547407462,0.091234577,0.395569458
iJO1366,iJO1366_orn,L-ornithinium(1+),orn,YT,aerobic,D-glucose,0.981651376,0.163608563,0.725624129
iJO1366,iJO1366_orn,L-ornithinium(1+),orn,YA,aerobic,D-glucose,0.874574081,0.145762347,0.646473963
iJO1366,iJO1366_acgam1p,N-acetyl-alpha-D-glucosamine 1-phosphate(2-),acgam1p,YT,aerobic,D-glucose,0.691919192,0.115319865,1.149020085
iJO1366,iJO1366_acgam1p,N-acetyl-alpha-D-glucosamine 1-phosphate(2-),acgam1p,YA,aerobic,D-glucose,0.622055673,0.103675946,1.033002801
iJO1366,iJO1366_acetone,acetone,acetone,YT,aerobic,D-glucose,1.410628019,0.23510467,0.454762077
iJO1366,iJO1366_acetone,acetone,acetone,YA,aerobic,D-glucose,1.271407228,0.211901205,0.409879702
iJO1366,iJO1366_acetone_path_1,acetone,acetone,YT,aerobic,D-glucose,1.410628019,0.23510467,0.454762077
iJO1366,iJO1366_acetone_path_1,acetone,acetone,YA,aerobic,D-glucose,1.271391399,0.211898567,0.409874599
iJO1366,iJO1366_met_89209,Ethyl isobutyl ketone,met_89209,YT,aerobic,D-glucose,0.575875486,0.095979248,0.364998396
iJO1366,iJO1366_met_89209,Ethyl isobutyl ketone,met_89209,YA,aerobic,D-glucose,0.518938917,0.08648982,0.328911157
iJO1366,iJO1366_4abut,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,D-glucose,1.204123711,0.200687285,0.689230616
iJO1366,iJO1366_4abut,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,D-glucose,1.0852847,0.180880783,0.621208132
iJO1366,iJO1366_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,D-glucose,1.204123711,0.200687285,0.689230616
iJO1366,iJO1366_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,D-glucose,1.0852847,0.180880783,0.621208132
iJO1366,iJO1366_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YT,aerobic,D-glucose,1.528571429,0.254761905,0.993588042
iJO1366,iJO1366_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YA,aerobic,D-glucose,1.360607765,0.226767961,0.884409835
iJO1366,iJO1366_icit,isocitrate(3-),icit,YT,aerobic,D-glucose,1.184584178,0.197430696,1.243392737
iJO1366,iJO1366_icit,isocitrate(3-),icit,YA,aerobic,D-glucose,1.067665801,0.1779443,1.120669959
iJO1366,iJO1366_met_63910,4-methylpentan-1-ol,met_63910,YT,aerobic,D-glucose,0.620689655,0.103448276,0.352021908
iJO1366,iJO1366_met_63910,4-methylpentan-1-ol,met_63910,YA,aerobic,D-glucose,0.559205022,0.093200837,0.317151119
iJO1366,iJO1366_met_63910_path_1,4-methylpentan-1-ol,met_63910,YT,aerobic,D-glucose,0.666666667,0.111111111,0.378097605
iJO1366,iJO1366_met_63910_path_1,4-methylpentan-1-ol,met_63910,YA,aerobic,D-glucose,0.601612141,0.10026869,0.341202164
iJO1366,iJO1366_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YT,aerobic,D-glucose,1.078740157,0.179790026,0.671273868
iJO1366,iJO1366_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YA,aerobic,D-glucose,0.969893095,0.161648849,0.603540978
iJO1366,iJO1366_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YT,aerobic,D-glucose,0.798507463,0.133084577,0.652416703
iJO1366,iJO1366_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YA,aerobic,D-glucose,0.711407059,0.118567843,0.581251735
iJO1366,iJO1366_ppoh,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.190709046,0.198451508,0.397187613
iJO1366,iJO1366_ppoh,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.057888125,0.176314687,0.352882226
iJO1366,iJO1366_ppoh_path_1,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.333333333,0.222222222,0.444763131
iJO1366,iJO1366_ppoh_path_1,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.210535133,0.201755856,0.403801047
iJO1366,iJO1366_ppoh_path_2,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.333333333,0.222222222,0.444763131
iJO1366,iJO1366_ppoh_path_2,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.218094421,0.203015737,0.406322617
iJO1366,iJO1366_ppoh_path_3,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.284615385,0.214102564,0.428512171
iJO1366,iJO1366_ppoh_path_3,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.164371663,0.194061944,0.38840219
iJO1366,iJO1366_met_36592,pyrrolidin-2-one,met_36592,YT,aerobic,D-glucose,1.165668663,0.19427811,0.550654385
iJO1366,iJO1366_met_36592,pyrrolidin-2-one,met_36592,YA,aerobic,D-glucose,1.050624417,0.17510407,0.496308223
iJO1366,iJO1366_pac,phenylacetate,pac,YT,aerobic,D-glucose,0.602959309,0.100493218,0.452296695
iJO1366,iJO1366_pac,phenylacetate,pac,YA,aerobic,D-glucose,0.538578889,0.089763148,0.404003135
iJO1366,iJO1366_octp,D-octopine dizwitterion,octp,YT,aerobic,D-glucose,0.624277457,0.104046243,0.853354475
iJO1366,iJO1366_octp,D-octopine dizwitterion,octp,YA,aerobic,D-glucose,0.556348459,0.092724743,0.760499105
iJO1366,iJO1366_met_76283,sebacate(2-),met_76283,YT,aerobic,D-glucose,0.48,0.08,0.533489038
iJO1366,iJO1366_met_76283,sebacate(2-),met_76283,YA,aerobic,D-glucose,0.446061499,0.074343583,0.495768584
iJO1366,iJO1366_acgam,N-acetyl-D-glucosamine,acgam,YT,aerobic,D-glucose,0.577014218,0.096169036,0.708497806
iJO1366,iJO1366_acgam,N-acetyl-D-glucosamine,acgam,YA,aerobic,D-glucose,0.512650019,0.08544167,0.629467009
iJO1366,iJO1366_met_15687,(S)-acetoin,met_15687,YT,aerobic,D-glucose,1.174603175,0.195767196,0.574438945
iJO1366,iJO1366_met_15687,(S)-acetoin,met_15687,YA,aerobic,D-glucose,1.059370175,0.176561696,0.518084319
iJO1366,iJO1366_6ax,6-aminohexanoic acid zwitterion,6ax,YT,aerobic,D-glucose,0.679860303,0.11331005,0.495011659
iJO1366,iJO1366_6ax,6-aminohexanoic acid zwitterion,6ax,YA,aerobic,D-glucose,0.612758882,0.10212648,0.446154585
iJO1366,iJO1366_met_27452,styrene,met_27452,YT,aerobic,D-glucose,0.56547619,0.094246032,0.326904943
iJO1366,iJO1366_met_27452,styrene,met_27452,YA,aerobic,D-glucose,0.502467345,0.083744557,0.290479177
iJO1366,iJO1366_pime,pimelate(2-),pime,YT,aerobic,D-glucose,0.620689655,0.103448276,0.544879514
iJO1366,iJO1366_pime,pimelate(2-),pime,YA,aerobic,D-glucose,0.553202011,0.092200335,0.485634713
iJO1366,iJO1366_hxa,hexanoate,hxa,YT,aerobic,D-glucose,0.75,0.125,0.479377942
iJO1366,iJO1366_hxa,hexanoate,hxa,YA,aerobic,D-glucose,0.685067732,0.114177955,0.437875146
iJO1366,iJO1366_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YT,aerobic,D-glucose,0.591160221,0.098526703,0.44352193
iJO1366,iJO1366_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YA,aerobic,D-glucose,0.526651359,0.087775226,0.395123722
iJO1366,iJO1366_btoh,butan-1-ol,btoh,YT,aerobic,D-glucose,1.090909091,0.181818182,0.448833129
iJO1366,iJO1366_btoh,butan-1-ol,btoh,YA,aerobic,D-glucose,0.995937476,0.165989579,0.409758922
iJO1366,iJO1366_btoh_path_1,butan-1-ol,btoh,YT,aerobic,D-glucose,0.899159664,0.149859944,0.369941591
iJO1366,iJO1366_btoh_path_1,butan-1-ol,btoh,YA,aerobic,D-glucose,0.801079766,0.133513294,0.329588543
iJO1366,iJO1366_ibt,isobutyrate,ibt,YT,aerobic,D-glucose,1.147286822,0.19121447,0.554661035
iJO1366,iJO1366_ibt,isobutyrate,ibt,YA,aerobic,D-glucose,1.034732459,0.17245541,0.500246116
iJO1366,iJO1366_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YT,aerobic,D-glucose,1.087301587,0.181216931,0.682684697
iJO1366,iJO1366_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YA,aerobic,D-glucose,0.977583922,0.162930654,0.613796201
iJO1366,iJO1366_T4hcinnm,trans-4-coumarate,T4hcinnm,YT,aerobic,D-glucose,0.575268817,0.095878136,0.520966363
iJO1366,iJO1366_T4hcinnm,trans-4-coumarate,T4hcinnm,YA,aerobic,D-glucose,0.512520073,0.085420012,0.464140782
iJO1366,iJO1366_acetol,hydroxyacetone,acetol,YT,aerobic,D-glucose,1.586319218,0.264386536,0.652280745
iJO1366,iJO1366_acetol,hydroxyacetone,acetol,YA,aerobic,D-glucose,1.409334989,0.234889165,0.57950636
iJO1366,iJO1366_acetol_path_1,hydroxyacetone,acetol,YT,aerobic,D-glucose,1.616666667,0.269444444,0.664759354
iJO1366,iJO1366_acetol_path_1,hydroxyacetone,acetol,YA,aerobic,D-glucose,1.436530079,0.23942168,0.590688747
iJO1366,iJO1366_lac__L,(S)-lactate,lac__L,YT,aerobic,D-glucose,2.0,0.333333333,0.988810357
iJO1366,iJO1366_lac__L,(S)-lactate,lac__L,YA,aerobic,D-glucose,1.858059819,0.309676637,0.918634396
iJO1366,iJO1366_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YT,aerobic,D-glucose,0.560209424,0.093368237,0.423507238
iJO1366,iJO1366_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YA,aerobic,D-glucose,0.499050459,0.083175076,0.377272271
iJO1366,iJO1366_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,YT,aerobic,D-glucose,0.642857143,0.107142857,0.510844894
