Template model,Taget model,Target chemical,Target ID,Air_condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-glucose,SULRi,NADPH,NADH,0.333333333333408,0.256983240223525,29.7101449275343
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-glucose,PDH,NADH,NADPH,0.313725490196145,0.256983240223525,22.0801364023837
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-glucose,GAPD,NADH,NADPH,0.352941176470655,0.256983240223525,37.3401534526784
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-glucose,TRDR,NADPH,NADH,0.274509803921638,0.256983240223525,6.82011935209017
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-glucose,AKGDH,NADH,NADPH,0.282208588957125,0.256983240223525,9.81595092024618
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-glucose,SULRi,NADPH,NADH,0.416607185343897,0.313873548968853,32.7308996608817
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-glucose,PDH,NADH,NADPH,0.37082756014611,0.313873548968853,18.1455275107966
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-glucose,GAPD,NADH,NADPH,0.436914808750154,0.313873548968853,39.2009011863282
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-glucose,TRDR,NADPH,NADH,0.333545947423661,0.313873548968853,6.26761908400286
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-glucose,AKGDH,NADH,NADPH,0.337562118702356,0.313873548968853,7.54716981132241
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,fructose,SULRi,NADPH,NADH,0.333333333333391,0.256983240223483,29.7101449275489
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,fructose,PDH,NADH,NADPH,0.313725490196143,0.256983240223483,22.0801364024031
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,fructose,GAPD,NADH,NADPH,0.352941176470666,0.256983240223483,37.3401534527054
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,fructose,TRDR,NADPH,NADH,0.274509803921636,0.256983240223483,6.82011935210693
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,fructose,AKGDH,NADH,NADPH,0.282208588957109,0.256983240223483,9.8159509202582
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,fructose,SULRi,NADPH,NADH,0.416607185343897,0.313873548968853,32.7308996608815
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,fructose,PDH,NADH,NADPH,0.370827560146195,0.313873548968853,18.1455275108234
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,fructose,GAPD,NADH,NADPH,0.436914808750153,0.313873548968853,39.2009011863276
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,fructose,TRDR,NADPH,NADH,0.333545947423662,0.313873548968853,6.2676190840029
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,fructose,AKGDH,NADH,NADPH,0.337562118702358,0.313873548968853,7.54716981132283
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,sucrose,SULRi,NADPH,NADH,1.00000000000012,0.701754385965031,42.499999999993
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,sucrose,PDH,NADH,NADPH,0.823529411764868,0.701754385965031,17.3529411764738
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,sucrose,GAPD,NADH,NADPH,0.982456140351018,0.701754385965031,39.9999999999962
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,sucrose,TRDR,NADPH,NADH,0.765957446808634,0.701754385965031,9.14893617021177
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,sucrose,AKGDH,NADH,NADPH,0.754716981132186,0.701754385965031,7.54716981131824
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,sucrose,SULRi,NADPH,NADH,1.02141327623143,0.803185694428953,27.1702525724935
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,sucrose,PDH,NADH,NADPH,0.937733551664914,0.803185694428953,16.7517746106797
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,sucrose,GAPD,NADH,NADPH,1.02141327623139,0.803185694428953,27.1702525724887
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,sucrose,TRDR,NADPH,NADH,0.879857852294106,0.803185694428953,9.54600640884974
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,sucrose,AKGDH,NADH,NADPH,0.863803482687736,0.803185694428953,7.54716981131999
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-xylose,AKGDH,NADH,NADPH,0.106666666666729,0.10457516339876,1.99999999999391
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-xylose,PDH,NADH,NADPH,0.118518518518575,0.10457516339876,13.3333333333147
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-xylose,GAPD,NADH,NADPH,0.118518518518569,0.10457516339876,13.3333333333088
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,anaerobic,D-xylose,SULRi,NADPH,NADH,0.111111111111175,0.10457516339876,6.2499999999926
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-xylose,AKGDH,NADH,NADPH,0.178044254104322,0.174553190298364,1.99999999999458
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-xylose,PDH,NADH,NADPH,0.193861527480466,0.174553190298364,11.0615779345528
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-xylose,GAPD,NADH,NADPH,0.193861527480467,0.174553190298364,11.0615779345538
iCW773,iCW773_met_39150,4-oxopentanoate,met_39150,microaerobic,D-xylose,SULRi,NADPH,NADH,0.185462764691972,0.174553190298364,6.24999999997732
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,anaerobic,D-xylose,GAPD,NADH,NADPH,0.490196078431371,0.361702127659579,35.5247981545536
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,anaerobic,D-xylose,SULRi,NADPH,NADH,0.411764705882357,0.361702127659579,13.8408304498266
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,anaerobic,D-xylose,TRDR,NADPH,NADH,0.369369369369367,0.361702127659579,2.11976682564714
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,anaerobic,D-xylose,PDH,NADH,NADPH,0.490196078431372,0.361702127659579,35.5247981545538
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,microaerobic,D-xylose,GAPD,NADH,NADPH,0.500692782466305,0.464212492596466,7.85853255818158
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,microaerobic,D-xylose,SULRi,NADPH,NADH,0.500692782466314,0.464212492596466,7.85853255818351
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,microaerobic,D-xylose,TRDR,NADPH,NADH,0.489939618419266,0.464212492596466,5.54210113538773
iCW773,iCW773_met_88764,ethyl butyrate,met_88764,microaerobic,D-xylose,PDH,NADH,NADPH,0.5006927824663,0.464212492596466,7.85853255818043
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.285714285714285,0.203883495145631,40.1360544217685
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-glucose,PDH,NADH,NADPH,0.290909090909091,0.203883495145631,42.6839826839826
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-glucose,AGPR,NADPH,NADH,0.225806451612902,0.203883495145631,10.7526881720428
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-glucose,GAPD,NADH,NADPH,0.29090909090909,0.203883495145631,42.6839826839823
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.362190272254511,0.257936425438146,40.4184273854585
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-glucose,PDH,NADH,NADPH,0.364882226980728,0.257936425438146,41.4620778592695
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-glucose,AGPR,NADPH,NADH,0.285671524947617,0.257936425438146,10.7526881720402
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-glucose,GAPD,NADH,NADPH,0.364882226980727,0.257936425438146,41.4620778592694
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,fructose,GLUDy,NADPH,NADH,0.285714285714285,0.203883495145631,40.1360544217686
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,fructose,GAPD,NADH,NADPH,0.29090909090909,0.203883495145631,42.6839826839823
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,fructose,AGPR,NADPH,NADH,0.225806451612903,0.203883495145631,10.752688172043
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,fructose,PDH,NADH,NADPH,0.29090909090909,0.203883495145631,42.6839826839826
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,fructose,GLUDy,NADPH,NADH,0.362190272254511,0.25793642543814,40.4184273854622
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,fructose,GAPD,NADH,NADPH,0.364882226980728,0.25793642543814,41.4620778592731
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,fructose,AGPR,NADPH,NADH,0.285671524947617,0.25793642543814,10.7526881720431
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,fructose,PDH,NADH,NADPH,0.364882226980728,0.25793642543814,41.4620778592732
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,glycerol,GLUDy,NADPH,NADH,0.251612903225806,0.25,0.645161290322526
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,glycerol,GAPD,NADH,NADPH,0.261538461538461,0.25,4.61538461538468
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,sucrose,GLUDy,NADPH,NADH,0.857142857142857,0.650485436893204,31.7697228144987
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,sucrose,PDH,NADH,NADPH,0.815533980582524,0.650485436893204,25.373134328358
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,sucrose,AGPR,NADPH,NADH,0.709677419354838,0.650485436893204,9.09966297544519
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,sucrose,GAPD,NADH,NADPH,0.945454545454545,0.650485436893204,45.3459972862956
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,sucrose,GLUDy,NADPH,NADH,1.00405157672577,0.758591297478222,32.3573813809267
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,sucrose,PDH,NADH,NADPH,0.927797758882351,0.758591297478222,22.3053522979528
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,sucrose,AGPR,NADPH,NADH,0.8340125716654,0.758591297478222,9.94228043979676
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,sucrose,GAPD,NADH,NADPH,1.04251855328385,0.758591297478222,37.4282247567948
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,aerobic,D-xylose,GLUDy,NADPH,NADH,0.5,0.49074074074074,1.88679245283034
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,aerobic,D-xylose,PDH,NADH,NADPH,0.5,0.49074074074074,1.88679245283027
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,aerobic,D-xylose,AGPR,NADPH,NADH,0.5,0.49074074074074,1.88679245283036
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,aerobic,D-xylose,GAPD,NADH,NADPH,0.5,0.49074074074074,1.88679245283025
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.0952380952380955,0.0683760683760681,39.2857142857152
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-xylose,GAPD,NADH,NADPH,0.0969696969696972,0.0683760683760681,41.8181818181826
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-xylose,AGPR,NADPH,NADH,0.0754716981132075,0.0683760683760681,10.3773584905664
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,anaerobic,D-xylose,PDH,NADH,NADPH,0.0969696969696969,0.0683760683760681,41.8181818181823
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.158246754963385,0.114130932118084,38.6536953887812
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-xylose,GAPD,NADH,NADPH,0.158246754963385,0.114130932118084,38.6536953887819
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-xylose,AGPR,NADPH,NADH,0.125974708092602,0.114130932118084,10.377358490566
iCW773,iCW773_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,microaerobic,D-xylose,PDH,NADH,NADPH,0.158246754963385,0.114130932118084,38.6536953887818
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,aerobic,D-glucose,GAPD,NADH,NADPH,0.282485875706928,0.278728606357638,1.34800277531217
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,D-glucose,GAPD,NADH,NADPH,0.266666666667401,0.250000000000687,6.6666666666671
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,D-glucose,PDH,NADH,NADPH,0.260869565218086,0.250000000000687,4.34782608694785
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,D-glucose,DXPRIi,NADPH,NADH,0.260869565218056,0.250000000000687,4.34782608693564
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,D-glucose,GAPD,NADH,NADPH,0.282485875706897,0.270967166310516,4.25096130768158
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,D-glucose,PDH,NADH,NADPH,0.281250000000712,0.270967166310516,3.79486335197243
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,D-glucose,DXPRIi,NADPH,NADH,0.280701754386635,0.270967166310516,3.5925341836303
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,aerobic,fructose,GAPD,NADH,NADPH,0.282485875706911,0.278728606357639,1.34800277530584
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,fructose,GAPD,NADH,NADPH,0.26666666666734,0.250000000000706,6.66666666663484
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,fructose,PDH,NADH,NADPH,0.260869565218056,0.250000000000706,4.34782608692776
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,fructose,DXPRIi,NADPH,NADH,0.260869565218056,0.250000000000706,4.34782608692754
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,fructose,GAPD,NADH,NADPH,0.282485875706897,0.270967166310519,4.25096130768023
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,fructose,PDH,NADH,NADPH,0.281250000000699,0.270967166310519,3.79486335196639
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,fructose,DXPRIi,NADPH,NADH,0.280701754386635,0.270967166310519,3.59253418362886
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,aerobic,D-xylose,GAPD,NADH,NADPH,0.224105461394197,0.220863895681091,1.46767569371581
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,aerobic,D-xylose,PDH,NADH,NADPH,0.223958333333899,0.220863895681091,1.40106088560345
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,D-xylose,GAPD,NADH,NADPH,0.111111111111639,0.0833333333338864,33.3333333330819
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,D-xylose,PDH,NADH,NADPH,0.111111111111668,0.0833333333338864,33.3333333331172
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,anaerobic,D-xylose,DXPRIi,NADPH,NADH,0.111111111111657,0.0833333333338864,33.3333333331033
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,D-xylose,GAPD,NADH,NADPH,0.176374018558814,0.133520699501279,32.0948880717357
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,D-xylose,PDH,NADH,NADPH,0.176374018558181,0.133520699501279,32.0948880712619
iCW773,iCW773_met_16619,"(2-trans,6-trans)-farnesol",met_16619,microaerobic,D-xylose,DXPRIi,NADPH,NADH,0.176230228926129,0.133520699501279,31.9871971794456
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-glucose,HISTD,NADH,NADPH,0.136947218259628,0.124629080118693,9.88383941308334
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-glucose,PDH,NADH,NADPH,0.143712574850292,0.124629080118693,15.3122326774971
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-glucose,PGCD,NADH,NADPH,0.128342245989313,0.124629080118693,2.97937356761639
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.13872832369943,0.124629080118693,11.3129644921623
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-glucose,GAPD,NADH,NADPH,0.143712574850292,0.124629080118693,15.312232677497
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-glucose,HISTD,NADH,NADPH,0.173603325930842,0.157670337211429,10.1052544195724
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-glucose,PDH,NADH,NADPH,0.180256189975508,0.157670337211429,14.3247316924246
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-glucose,PGCD,NADH,NADPH,0.162492060061953,0.157670337211429,3.0581039755487
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.175861172655375,0.157670337211429,11.5372591735835
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-glucose,GAPD,NADH,NADPH,0.180256189975518,0.157670337211429,14.324731692431
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,fructose,HISTD,NADH,NADPH,0.136947218259632,0.12462908011869,9.88383941308972
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,fructose,PDH,NADH,NADPH,0.143712574850292,0.12462908011869,15.3122326774997
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,fructose,PGCD,NADH,NADPH,0.128342245989292,0.12462908011869,2.97937356760222
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,fructose,GLUDy,NADPH,NADH,0.138728323699421,0.12462908011869,11.3129644921584
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,fructose,GAPD,NADH,NADPH,0.143712574850292,0.12462908011869,15.3122326774998
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,fructose,HISTD,NADH,NADPH,0.173603325930846,0.157670337211426,10.1052544195769
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,fructose,PDH,NADH,NADPH,0.180256189975517,0.157670337211426,14.3247316924325
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,fructose,PGCD,NADH,NADPH,0.162492060061955,0.157670337211426,3.05810397555175
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,fructose,GLUDy,NADPH,NADH,0.175861172655357,0.157670337211426,11.5372591735738
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,fructose,GAPD,NADH,NADPH,0.180256189975509,0.157670337211426,14.3247316924274
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,sucrose,HISTD,NADH,NADPH,0.409513960703216,0.372530573847619,9.92761116855989
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,sucrose,PDH,NADH,NADPH,0.427118644067805,0.372530573847619,14.6533127889026
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,sucrose,TRDR,NADPH,NADH,0.379204892966357,0.372530573847619,1.79161647050962
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,sucrose,PGCD,NADH,NADPH,0.381135707410973,0.372530573847619,2.30991337824373
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,sucrose,GLUDy,NADPH,NADH,0.442458100558654,0.372530573847619,18.7709497206632
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,sucrose,GAPD,NADH,NADPH,0.464730290456432,0.372530573847619,24.7495703927181
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,sucrose,SULRi,NADPH,NADH,0.396572827417383,0.372530573847619,6.4537665516813
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,sucrose,HISTD,NADH,NADPH,0.481260615294005,0.43779775633988,9.92761116856484
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,sucrose,PDH,NADH,NADPH,0.485914419482452,0.43779775633988,10.9906143751948
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,sucrose,TRDR,NADPH,NADH,0.444688918138392,0.43779775633988,1.5740514195695
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,sucrose,PGCD,NADH,NADPH,0.447910505283263,0.43779775633988,2.30991337825212
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,sucrose,GLUDy,NADPH,NADH,0.519976553060661,0.43779775633988,18.7709497206701
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,sucrose,GAPD,NADH,NADPH,0.535811705331982,0.43779775633988,22.3879514165461
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,sucrose,SULRi,NADPH,NADH,0.462621121300824,0.43779775633988,5.67005303281451
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-xylose,HISTD,NADH,NADPH,0.0456490727532096,0.0415584415584434,9.84308131240567
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-xylose,PDH,NADH,NADPH,0.0479041916167681,0.0415584415584434,15.2694610778431
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-xylose,PGCD,NADH,NADPH,0.042780748663104,0.0415584415584434,2.94117647058937
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.0462427745664796,0.0415584415584434,11.2716763005867
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,anaerobic,D-xylose,GAPD,NADH,NADPH,0.0479041916167681,0.0415584415584434,15.2694610778432
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-xylose,HISTD,NADH,NADPH,0.0761958291458828,0.0693678912094248,9.84308131242464
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-xylose,PDH,NADH,NADPH,0.0783572042210966,0.0693678912094248,12.9588961909374
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-xylose,PGCD,NADH,NADPH,0.0714081233038369,0.0693678912094248,2.94117647061316
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.0771868153630957,0.0693678912094248,11.2716763005886
iCW773,iCW773_met_143075,L-homocarnosine zwitterion,met_143075,microaerobic,D-xylose,GAPD,NADH,NADPH,0.0783572042210961,0.0693678912094248,12.9588961909367
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,D-glucose,GAPD,NADH,NADPH,0.306382978723411,0.266666666666675,14.8936170212757
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,D-glucose,PDH,NADH,NADPH,0.306382978723406,0.266666666666675,14.8936170212737
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.302521008403351,0.266666666666675,13.445378151253
iCW773,iCW773_ichor,isochorismate(2-),ichor,microaerobic,D-glucose,GAPD,NADH,NADPH,0.358321563624772,0.323847197476176,10.6452569042633
iCW773,iCW773_ichor,isochorismate(2-),ichor,microaerobic,D-glucose,PDH,NADH,NADPH,0.358321563624772,0.323847197476176,10.6452569042631
iCW773,iCW773_ichor,isochorismate(2-),ichor,microaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.356504057725875,0.323847197476176,10.0840336134453
iCW773,iCW773_ichor,isochorismate(2-),ichor,aerobic,fructose,GAPD,NADH,NADPH,0.588726513569947,0.581497797356824,1.24312013665053
iCW773,iCW773_ichor,isochorismate(2-),ichor,aerobic,fructose,SHK3Dr,NADPH,NADH,0.588726513569947,0.581497797356824,1.24312013665057
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,fructose,GAPD,NADH,NADPH,0.309677419354837,0.266666666666667,16.1290322580639
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,fructose,PDH,NADH,NADPH,0.309677419354838,0.266666666666667,16.1290322580643
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,fructose,SHK3Dr,NADPH,NADH,0.303797468354418,0.266666666666667,13.9240506329068
iCW773,iCW773_ichor,isochorismate(2-),ichor,microaerobic,fructose,GAPD,NADH,NADPH,0.388423015818191,0.338044254104211,14.9030078465552
iCW773,iCW773_ichor,isochorismate(2-),ichor,microaerobic,fructose,PDH,NADH,NADPH,0.38842301581819,0.338044254104211,14.903007846555
iCW773,iCW773_ichor,isochorismate(2-),ichor,microaerobic,fructose,SHK3Dr,NADPH,NADH,0.385113707207317,0.338044254104211,13.9240506329077
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,sucrose,GAPD,NADH,NADPH,1.00645161290323,0.831932773109243,20.9775171065504
iCW773,iCW773_ichor,isochorismate(2-),ichor,anaerobic,sucrose,PDH,NADH,NADPH,0.890459363957591,0.831932773109243,7.03501445550855
