Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iCW773,iCW773_fum,fumarate(2-),fum,YT,microaerobic,fructose,1.1699357601713,0.194989293361884,0.740683682620358
iCW773,iCW773_fum,fumarate(2-),fum,YA,microaerobic,fructose,1.02617579330486,0.171029298884144,0.649669572874346
iCW773,iCW773_fum,fumarate(2-),fum,YT,aerobic,glycerol,0.75,0.25,0.928859395777045
iCW773,iCW773_fum,fumarate(2-),fum,YA,aerobic,glycerol,0.699723571313297,0.233241190437765,0.866593084881368
iCW773,iCW773_fum,fumarate(2-),fum,YT,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_fum,fumarate(2-),fum,YA,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_fum,fumarate(2-),fum,YT,microaerobic,glycerol,0.672413793103447,0.224137931034482,0.832770492765625
iCW773,iCW773_fum,fumarate(2-),fum,YA,microaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_fum,fumarate(2-),fum,YT,aerobic,sucrose,3.0,0.25,0.999627106886988
iCW773,iCW773_fum,fumarate(2-),fum,YA,aerobic,sucrose,2.80293335506073,0.233577779588394,0.933962720172134
iCW773,iCW773_fum,fumarate(2-),fum,YT,anaerobic,sucrose,2.55999999999999,0.213333333333333,0.85301513121023
iCW773,iCW773_fum,fumarate(2-),fum,YA,anaerobic,sucrose,2.23643121635269,0.186369268029391,0.745199088851465
iCW773,iCW773_fum,fumarate(2-),fum,YT,microaerobic,sucrose,2.73987152034261,0.228322626695217,0.912949947040713
iCW773,iCW773_fum,fumarate(2-),fum,YA,microaerobic,sucrose,2.40746287363526,0.200621906136272,0.80218838243662
iCW773,iCW773_fum,fumarate(2-),fum,YT,aerobic,D-xylose,1.25,0.25,0.949646606039173
iCW773,iCW773_fum,fumarate(2-),fum,YA,aerobic,D-xylose,1.17607835616648,0.235215671233297,0.893487055495705
iCW773,iCW773_fum,fumarate(2-),fum,YT,anaerobic,D-xylose,0.444444444444443,0.0888888888888886,0.337652126591704
iCW773,iCW773_fum,fumarate(2-),fum,YA,anaerobic,D-xylose,0.0573933409029438,0.0114786681805887,0.0436027131181837
iCW773,iCW773_fum,fumarate(2-),fum,YT,microaerobic,D-xylose,0.712110397335236,0.142422079467047,0.541002577563689
iCW773,iCW773_fum,fumarate(2-),fum,YA,microaerobic,D-xylose,0.298287016584459,0.0596574033168918,0.226613802339984
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,aerobic,D-glucose,1.5,0.25,0.94964660603917
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,aerobic,D-glucose,1.40648063154549,0.234413438590916,0.89043970547134
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,anaerobic,D-glucose,1.08,0.18,0.683745556348203
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-glucose,0.788874587179636,0.131479097863272,0.499434716203795
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,microaerobic,D-glucose,1.1699357601713,0.194989293361884,0.740683682620358
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-glucose,1.02617539159028,0.171029231931714,0.649669318549753
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,aerobic,fructose,1.5,0.25,0.94964660603917
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,aerobic,fructose,1.40646333635944,0.234410556059907,0.890428755928184
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,anaerobic,fructose,1.08,0.18,0.683745556348202
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,anaerobic,fructose,0.788833371794273,0.131472228632378,0.499408622836577
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,microaerobic,fructose,1.1699357601713,0.194989293361884,0.740683682620358
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,microaerobic,fructose,1.02617579330486,0.171029298884144,0.649669572874346
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,aerobic,glycerol,0.75,0.25,0.928859395777045
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,aerobic,glycerol,0.699723571313297,0.233241190437765,0.866593084881368
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,microaerobic,glycerol,0.672413793103447,0.224137931034482,0.832770492765625
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,microaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,aerobic,sucrose,3.0,0.25,0.999627106886988
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,aerobic,sucrose,2.80293335506073,0.233577779588394,0.933962720172134
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,anaerobic,sucrose,2.55999999999999,0.213333333333333,0.85301513121023
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,anaerobic,sucrose,2.23643121635269,0.186369268029391,0.745199088851465
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,microaerobic,sucrose,2.73987152034261,0.228322626695217,0.912949947040713
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,microaerobic,sucrose,2.40746287363526,0.200621906136272,0.80218838243662
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,aerobic,D-xylose,1.25,0.25,0.949646606039173
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,aerobic,D-xylose,1.17607835616648,0.235215671233297,0.893487055495705
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,anaerobic,D-xylose,0.444444444444443,0.0888888888888886,0.337652126591704
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-xylose,0.0573933409029438,0.0114786681805887,0.0436027131181837
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YT,microaerobic,D-xylose,0.712110397335236,0.142422079467047,0.541002577563689
iCW773,iCW773_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-xylose,0.298287016584459,0.0596574033168918,0.226613802339984
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,aerobic,D-glucose,1.0,0.166666666666666,0.333572348568362
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-glucose,0.929030774026418,0.154838462337736,0.309898977184275
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,D-glucose,0.566037735849056,0.0943396226415094,0.188814536925487
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-glucose,0.4393415377209,0.0732235896201501,0.146552188561196
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,D-glucose,0.675124237404549,0.112520706234091,0.225202777446459
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-glucose,0.538956344034298,0.0898260573390496,0.179780933455338
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,aerobic,fructose,1.0,0.166666666666666,0.333572348568362
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,aerobic,fructose,0.929017649189075,0.154836274864846,0.309894599101458
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,fructose,0.566037735849056,0.0943396226415094,0.188814536925488
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,fructose,0.439340406194358,0.073223401032393,0.14655181111523
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,fructose,0.675124237404549,0.112520706234091,0.225202777446459
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,fructose,0.53895706509751,0.0898261775162516,0.179781173982087
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,aerobic,glycerol,0.5,0.166666666666666,0.326270644436293
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,aerobic,glycerol,0.461846626756867,0.153948875585622,0.301373993085383
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,glycerol,0.375838926174427,0.125279642058142,0.24525041729435
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,aerobic,sucrose,2.0,0.166666666666666,0.351128472019344
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,aerobic,sucrose,1.85045164565424,0.15420430380452,0.324873129442127
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,sucrose,1.50943396226415,0.125786163522012,0.265002620391958
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,sucrose,1.21180249548848,0.100983541290707,0.21274917931505
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,sucrose,1.57140504035579,0.130950420029649,0.275882525371812
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,sucrose,1.41101348184634,0.117584456820528,0.247723503939701
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,aerobic,D-xylose,0.833333333333333,0.166666666666666,0.333572348568362
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-xylose,0.777230717143444,0.155446143428688,0.311115210836413
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,D-xylose,0.299999999999999,0.0599999999999999,0.12008604548461
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-xylose,0.0397339980853361,0.00794679961706722,0.0159049956712036
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,D-xylose,0.411660134944042,0.0823320269888084,0.164782125630303
iCW773,iCW773_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-xylose,0.226087997892247,0.0452175995784495,0.090500045328043
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,aerobic,D-glucose,0.326059050064176,0.054343175010696,0.155888422392001
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,aerobic,D-glucose,0.285489609565852,0.0475816015943088,0.136492223834209
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,anaerobic,D-glucose,0.0685714285714405,0.0114285714285734,0.0327839138924796
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-glucose,0.040570034619724,0.00676167243662067,0.0193964826064875
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,microaerobic,D-glucose,0.0869256653410974,0.0144876108901829,0.0415590514439995
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-glucose,0.0570903010519548,0.00951505017532581,0.0272948012426643
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,aerobic,fructose,0.326530612244891,0.0544217687074818,0.156113875678443
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,aerobic,fructose,0.285489610040973,0.0475816016734955,0.136492224061363
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,anaerobic,fructose,0.0685714285714407,0.0114285714285734,0.0327839138924796
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,anaerobic,fructose,0.0405702880960193,0.00676171468266989,0.019396603793186
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,microaerobic,fructose,0.0869256653410828,0.0144876108901804,0.0415590514439925
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,microaerobic,fructose,0.0570899012375988,0.0095149835395998,0.0272946100919228
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,aerobic,glycerol,0.17391304347826,0.0579710144927535,0.162655110134236
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,aerobic,glycerol,0.152457558392801,0.0508191861309337,0.142588505469273
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,microaerobic,glycerol,0.142857142857199,0.0476190476190665,0.133609554753176
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,microaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,aerobic,sucrose,0.687074829931992,0.057256235827666,0.172889114647487
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,aerobic,sucrose,0.601593734294418,0.0501328111912015,0.151379447432141
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,anaerobic,sucrose,0.22285714285712,0.0185714285714267,0.0560776969886234
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,anaerobic,sucrose,0.158287983085055,0.0131906652570879,0.0398301146581376
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,microaerobic,sucrose,0.259565616396423,0.0216304680330353,0.0653146755734727
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,microaerobic,sucrose,0.191322209362746,0.0159435174468955,0.0481425398633805
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,aerobic,D-xylose,0.258503401360544,0.0517006802721088,0.148308181894524
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,aerobic,D-xylose,0.225662859156443,0.0451325718312886,0.129466955508
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,anaerobic,D-xylose,0.0228571428571388,0.00457142857142777,0.0131135655569872
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-xylose,0.00295161227176338,0.000590322454352678,0.00169339454482555
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YT,microaerobic,D-xylose,0.0381523401651803,0.00763046803303606,0.0218887031085037
iCW773,iCW773_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-xylose,0.0161722655748604,0.00323445311497209,0.00927832783591779
iCW773,iCW773_3mb,isovalerate,3mb,YT,aerobic,D-glucose,0.666666666666761,0.111111111111126,0.374208379987428
iCW773,iCW773_3mb,isovalerate,3mb,YA,aerobic,D-glucose,0.619353849350949,0.103225641558491,0.347651100906845
iCW773,iCW773_3mb,isovalerate,3mb,YT,anaerobic,D-glucose,0.312500000000081,0.0520833333333469,0.175410178119128
iCW773,iCW773_3mb,isovalerate,3mb,YA,anaerobic,D-glucose,0.229051386962633,0.0381752311604389,0.128569422673722
iCW773,iCW773_3mb,isovalerate,3mb,YT,microaerobic,D-glucose,0.37272483940052,0.0621208065667533,0.209215137499685
iCW773,iCW773_3mb,isovalerate,3mb,YA,microaerobic,D-glucose,0.297547072455802,0.0495911787426337,0.167016911930507
iCW773,iCW773_3mb,isovalerate,3mb,YT,aerobic,fructose,0.666666666666761,0.111111111111126,0.374208379987428
iCW773,iCW773_3mb,isovalerate,3mb,YA,aerobic,fructose,0.619345099459865,0.10322418324331,0.347646189482994
iCW773,iCW773_3mb,isovalerate,3mb,YT,anaerobic,fructose,0.312500000000081,0.0520833333333468,0.175410178119127
iCW773,iCW773_3mb,isovalerate,3mb,YA,anaerobic,fructose,0.22905045580654,0.0381750759677567,0.128568900004103
iCW773,iCW773_3mb,isovalerate,3mb,YT,microaerobic,fructose,0.37272483940052,0.0621208065667534,0.209215137499685
iCW773,iCW773_3mb,isovalerate,3mb,YA,microaerobic,fructose,0.297547249422615,0.0495912082371025,0.167017011264204
iCW773,iCW773_3mb,isovalerate,3mb,YT,aerobic,glycerol,0.33333333333338,0.111111111111126,0.366017176831244
iCW773,iCW773_3mb,isovalerate,3mb,YA,aerobic,glycerol,0.307897765596451,0.10263258853215,0.338087612748736
iCW773,iCW773_3mb,isovalerate,3mb,YT,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_3mb,isovalerate,3mb,YA,anaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_3mb,isovalerate,3mb,YT,microaerobic,glycerol,0.287179487179926,0.095726495726642,0.315337875424278
iCW773,iCW773_3mb,isovalerate,3mb,YA,microaerobic,glycerol,0.0,0.0,0.0
iCW773,iCW773_3mb,isovalerate,3mb,YT,aerobic,sucrose,1.33333333333352,0.111111111111126,0.39390320344521
iCW773,iCW773_3mb,isovalerate,3mb,YA,aerobic,sucrose,1.23363745021914,0.102803120851595,0.364450307648424
iCW773,iCW773_3mb,isovalerate,3mb,YT,anaerobic,sucrose,0.833333333333508,0.069444444444459,0.246189502153272
iCW773,iCW773_3mb,isovalerate,3mb,YA,anaerobic,sucrose,0.669009778291897,0.0557508148576581,0.197643821103983
iCW773,iCW773_3mb,isovalerate,3mb,YT,microaerobic,sucrose,0.953783012134382,0.0794819176778652,0.281773637903475
iCW773,iCW773_3mb,isovalerate,3mb,YA,microaerobic,sucrose,0.778996666930655,0.0649163889108879,0.230136961932811
iCW773,iCW773_3mb,isovalerate,3mb,YT,aerobic,D-xylose,0.555555555555634,0.111111111111126,0.374208379987428
iCW773,iCW773_3mb,isovalerate,3mb,YA,aerobic,D-xylose,0.518157533697655,0.103631506739531,0.349018004273856
iCW773,iCW773_3mb,isovalerate,3mb,YT,anaerobic,D-xylose,0.13559322033905,0.02711864406781,0.091332214776625
iCW773,iCW773_3mb,isovalerate,3mb,YA,anaerobic,D-xylose,0.0175095215747354,0.00350190431494709,0.0117939774651043
iCW773,iCW773_3mb,isovalerate,3mb,YT,microaerobic,D-xylose,0.222743911622865,0.0445487823245731,0.150034748976798
iCW773,iCW773_3mb,isovalerate,3mb,YA,microaerobic,D-xylose,0.0996317472558613,0.0199263494511722,0.0671094625246695
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,D-glucose,0.340939597315436,0.0568232662192393,1.14558366494883
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-glucose,0.299233161227028,0.0498721935378381,1.00544678357067
iCW773,iCW773_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,anaerobic,D-glucose,0.130434782608695,0.0217391304347826,0.438271052920344
