Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iYO844,iYO844_3mb,isovalerate,3mb,YT,aerobic,L-arabinose,0.646103897518873,0.129220779503774,0.43519948702932
iYO844,iYO844_3mb,isovalerate,3mb,YA,aerobic,L-arabinose,0.53489494534664,0.106978989069327,0.360291907730883
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,D-glucose,0.322616408757554,0.0537694014595923,1.08401632085924
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-glucose,0.226737968732283,0.0377896614553805,0.761857276915438
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,fructose,0.314136126446088,0.0523560210743481,1.05552191021681
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,fructose,0.221760186536117,0.0369600310893529,0.745131540108972
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,D-galactose,0.319865320105113,0.0533108866841856,1.07477244820298
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-galactose,0.223707665192974,0.0372846108654957,0.751675220440324
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,glycerol,0.17887563921278,0.0596252130709268,1.17575956616765
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,glycerol,0.131626525852755,0.0438755086175852,0.865188505343071
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,sucrose,0.64646464787943,0.0538720539899525,1.14324722809691
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,sucrose,0.45347593710216,0.03778966142518,0.801954306088192
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,D-xylose,0.265993266582759,0.0531986533165518,1.07250977093752
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-xylose,0.185918004202532,0.0371836008405064,0.749638811019975
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,L-arabinose,0.265993266582943,0.0531986533165887,1.07250977093826
iYO844,iYO844_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,L-arabinose,0.18591800365423,0.037183600730846,0.749638808809168
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,D-glucose,1.42979943037262,0.238299905062104,0.603920107245656
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-glucose,1.01612375064966,0.16935395844161,0.42919136169139
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,fructose,1.39682540005662,0.23280423334277,0.589992503484074
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,fructose,1.01120612161938,0.16853435360323,0.427114248644432
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,D-galactose,1.42397660897124,0.237329434828541,0.601460658143568
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-galactose,1.00418476268627,0.167364127114379,0.424148560066147
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,glycerol,0.814285716038778,0.271428572012926,0.672820383346629
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,glycerol,0.597370484258612,0.19912349475287,0.493589694995584
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,sucrose,2.8648648711946,0.238738739266216,0.636875467582745
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,sucrose,2.03462395393302,0.169551996161085,0.452308272911951
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,D-xylose,1.1842105289395,0.236842105787901,0.600225626990658
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-xylose,0.834632769312404,0.16692655386248,0.423039624310821
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,L-arabinose,1.1842105289403,0.236842105788061,0.600225626991064
iYO844,iYO844_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,L-arabinose,0.83463276990099,0.166926553980198,0.42303962460915
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YT,aerobic,D-glucose,1.438596494406,0.239766082401,0.608006017840432
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-glucose,1.01731197650313,0.169551996083855,0.429955033353838
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YT,aerobic,fructose,1.42857143179486,0.238095238632476,0.603769042134941
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YA,aerobic,fructose,1.0154374242402,0.169239570706701,0.429162775718674
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YT,aerobic,D-galactose,1.42397660896027,0.237329434826712,0.60182709389219
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-galactose,1.00418476565075,0.167364127608459,0.424406970900788
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YT,aerobic,glycerol,0.814285716068949,0.271428572022983,0.673230294544719
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YA,aerobic,glycerol,0.597370484678736,0.199123494892912,0.493890411456676
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YT,aerobic,sucrose,2.87719298875306,0.239766082396088,0.640005758675021
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YA,aerobic,sucrose,2.03462395338819,0.169551996115682,0.45258383848312
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YT,aerobic,D-xylose,1.18421052905557,0.236842105811114,0.600591310368581
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-xylose,0.834632780854821,0.166926556170964,0.423297364135027
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YT,aerobic,L-arabinose,1.1842105289403,0.236842105788061,0.600591310310121
iYO844,iYO844_met_57484,trimethylenediaminium,met_57484,YA,aerobic,L-arabinose,0.834632743758955,0.166926548751791,0.423297345321264
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YT,aerobic,D-glucose,0.75313807696809,0.125523012828015,0.615154056182391
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-glucose,0.60806673750636,0.10134445625106,0.496661543806767
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YT,aerobic,fructose,0.745247150122042,0.124207858353673,0.608708842741682
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YA,aerobic,fructose,0.605905262457687,0.100984210409614,0.494896077175626
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YT,aerobic,D-galactose,0.74895397541269,0.124825662568781,0.611736532726872
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-galactose,0.602821087872116,0.100470181312019,0.492376960742254
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YT,aerobic,glycerol,0.39923954455476,0.13307984818492,0.637912029658719
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YA,aerobic,glycerol,0.331535827748362,0.110511942582787,0.529733829396583
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YT,aerobic,sucrose,1.5062761542768,0.1255230128564,0.64753000295048
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YA,aerobic,sucrose,1.21613347146261,0.101344455955217,0.522801153114218
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YT,aerobic,D-xylose,0.623430963863592,0.124686192772718,0.611053029289292
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-xylose,0.501476633074383,0.100295326614876,0.491520045553824
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YT,aerobic,L-arabinose,0.623430963717693,0.124686192743538,0.611053029146291
iYO844,iYO844_mev__R,(R)-mevalonate,mev__R,YA,aerobic,L-arabinose,0.501476634991592,0.100295326998318,0.491520047432967
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,D-glucose,0.263498920719699,0.0439164867866165,0.298887184575527
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,D-glucose,0.190120509723986,0.0316867516206644,0.215653953064629
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,fructose,0.261749819823078,0.0436249699705131,0.296903177046761
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,fructose,0.188043819423046,0.0313406365705078,0.21329836042847
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,D-galactose,0.26097912181393,0.0434965203023217,0.296028973245535
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,D-galactose,0.18766722834275,0.0312778713904583,0.21287119265329
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,glycerol,0.148590021989377,0.0495300073297924,0.329712987244449
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,glycerol,0.109913061447096,0.036637687149032,0.243890964828685
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,sucrose,0.526997841326242,0.0439164867771868,0.314617805864463
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,sucrose,0.380241019592156,0.0316867516326796,0.227003956947316
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,D-xylose,0.217062635469807,0.0434125270939614,0.295457331581841
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,D-xylose,0.155980477297574,0.031196095459515,0.212314641354356
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,L-arabinose,0.217062635514562,0.0434125271029125,0.29545733164276
iYO844,iYO844_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,L-arabinose,0.155980477286855,0.031196095457371,0.212314641339764
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,D-glucose,0.85588235504413,0.142647059174021,1.35455440612716
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,D-glucose,0.602723627354151,0.100453937892358,0.95389505379792
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,fructose,0.821917810290451,0.136986301715075,1.30080072902766
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,fructose,0.585304047364537,0.0975506745607562,0.92632611434175
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,D-galactose,0.855855856510422,0.142642642751737,1.35451246846437
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,D-galactose,0.598569158147674,0.0997615263579457,0.947320020984604
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,glycerol,0.428571429569274,0.142857143189758,1.32685525787189
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,glycerol,0.355821261170327,0.118607087056775,1.10162105701015
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,sucrose,1.69529086280494,0.141274238567078,1.41212327043916
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,sucrose,1.21335453483766,0.101112877903138,1.01068566552776
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,D-xylose,0.711711713289004,0.1423423426578,1.35166086522939
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,D-xylose,0.497456281445979,0.0994912562891958,0.944753578223083
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,L-arabinose,0.711711713289498,0.142342342657899,1.35166086523032
iYO844,iYO844_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,L-arabinose,0.497456447634078,0.0994912895268156,0.944753893842378
iYO844,iYO844_subeac,suberate(2-),subeac,YT,aerobic,D-glucose,0.584192441332238,0.0973654068887063,0.558324083433046
iYO844,iYO844_subeac,suberate(2-),subeac,YA,aerobic,D-glucose,0.458103243740038,0.0763505406233397,0.437818183842954
iYO844,iYO844_subeac,suberate(2-),subeac,YT,aerobic,fructose,0.584192441307438,0.097365406884573,0.558324083409345
iYO844,iYO844_subeac,suberate(2-),subeac,YA,aerobic,fructose,0.458103242534728,0.0763505404224547,0.437818182691016
iYO844,iYO844_subeac,suberate(2-),subeac,YT,aerobic,D-galactose,0.580756014230474,0.0967926690384124,0.555039823185684
iYO844,iYO844_subeac,suberate(2-),subeac,YA,aerobic,D-galactose,0.451980792291469,0.0753301320485783,0.431966837862527
iYO844,iYO844_subeac,suberate(2-),subeac,YT,aerobic,glycerol,0.316151203404286,0.105383734468095,0.591075857775482
iYO844,iYO844_subeac,suberate(2-),subeac,YA,aerobic,glycerol,0.257355539867184,0.085785179955728,0.481151565587258
iYO844,iYO844_subeac,suberate(2-),subeac,YT,aerobic,sucrose,1.16838488234566,0.0973654068621389,0.587709032524248
iYO844,iYO844_subeac,suberate(2-),subeac,YA,aerobic,sucrose,0.91620648598567,0.0763505404988059,0.460860830713637
iYO844,iYO844_subeac,suberate(2-),subeac,YT,aerobic,D-xylose,0.483390608306027,0.0966781216612055,0.554382972242086
iYO844,iYO844_subeac,suberate(2-),subeac,YA,aerobic,D-xylose,0.375630252818423,0.0751260505636846,0.430796569985671
iYO844,iYO844_subeac,suberate(2-),subeac,YT,aerobic,L-arabinose,0.483390608306053,0.0966781216612106,0.554382972242115
iYO844,iYO844_subeac,suberate(2-),subeac,YA,aerobic,L-arabinose,0.375630253265599,0.0751260506531198,0.430796570498521
