Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,D-glucose,0.615340909090901,0.102556818181816,0.39675053411321
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,D-glucose,0.531002545880222,0.0885004243133703,0.342372074700352
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,fructose,0.710144927536235,0.118357487922705,0.457876886024112
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,fructose,0.623167927947451,0.103861321324575,0.401797125142625
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,fructose,0.571428571428567,0.0952380952380945,0.368437377675374
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,fructose,0.505726727017185,0.0842877878361976,0.326075100964486
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,fructose,0.594642857142853,0.0991071428571423,0.383405146143437
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,fructose,0.525417108679719,0.0875695181132865,0.338770777988535
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,D-galactose,0.714999999999997,0.119166666666666,0.461007268816314
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,D-galactose,0.625132230529293,0.104188705088215,0.403063639504002
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,D-galactose,0.575,0.0958333333333334,0.370740111285849
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,D-galactose,0.475545526066055,0.0792575876776759,0.306615306530812
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,D-galactose,0.600000000000008,0.100000000000001,0.386859246559151
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,D-galactose,0.503625739924038,0.0839376233206731,0.32472045715801
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,glycerol,0.415384615384617,0.138461538461539,0.523926170741301
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,glycerol,0.364634417996106,0.121544805998702,0.45991475674729
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,glycerol,0.3,0.1,0.37839112331316
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,glycerol,0.147028688248697,0.0490095627495657,0.18544783501895
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,glycerol,0.3375,0.1125,0.42569001372730497
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,glycerol,0.187186240389246,0.062395413463082,0.236098705898847
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,D-xylose,0.594871794871768,0.118974358974353,0.460263308726758
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,D-xylose,0.519484172489462,0.103896834497892,0.401934511137349
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,D-xylose,0.474999999999997,0.0949999999999994,0.367516284231186
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,D-xylose,0.386952243559052,0.0773904487118105,0.299392106795252
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,D-xylose,0.495833333333333,0.0991666666666667,0.383635419504487
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,D-xylose,0.414732333535184,0.0829464667070368,0.320886076150276
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,L-arabinose,0.594871794871795,0.118974358974359,0.460263308726779
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,L-arabinose,0.519790321020194,0.103958064204038,0.402171383917218
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,anaerobic,L-arabinose,0.474999999999996,0.0949999999999993,0.367516284231186
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,anaerobic,L-arabinose,0.386952196238465,0.077390439247693,0.299392070182439
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,microaerobic,L-arabinose,0.495833333333333,0.0991666666666666,0.383635419504486
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,microaerobic,L-arabinose,0.414732074935492,0.0829464149870985,0.320885876066912
iML1515,iML1515_fum,fumarate(2-),fum,YT,aerobic,D-glucose,1.90196078431372,0.316993464052287,1.20412706909541
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-glucose,1.66395454518065,0.277325757530108,1.05344585762283
iML1515,iML1515_fum,fumarate(2-),fum,YT,anaerobic,D-glucose,1.37499999999999,0.229166666666666,0.870509388869239
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-glucose,0.93291715741414,0.155486192902356,0.590627741502698
iML1515,iML1515_fum,fumarate(2-),fum,YT,microaerobic,D-glucose,1.48749999999999,0.247916666666666,0.941732884322176
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-glucose,1.0408120392528,0.1734686732088,0.658935747067419
iML1515,iML1515_fum,fumarate(2-),fum,YT,aerobic,fructose,1.85964912280701,0.309941520467836,1.1773396519316
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,fructose,1.63421234720597,0.272368724534329,1.03461613938097
iML1515,iML1515_fum,fumarate(2-),fum,YT,anaerobic,fructose,1.27272727272727,0.212121212121212,0.805760756639295
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,fructose,0.932852385001654,0.155475397500275,0.59058673423491
iML1515,iML1515_fum,fumarate(2-),fum,YT,microaerobic,fructose,1.35454545454548,0.22575757575758,0.857559662423268
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,fructose,1.02583478193554,0.170972463655924,0.649453679348016
iML1515,iML1515_fum,fumarate(2-),fum,YT,aerobic,D-galactose,1.89795918367346,0.316326530612244,1.20159366478425
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-galactose,1.65842822084928,0.276404703474881,1.04994715419273
iML1515,iML1515_fum,fumarate(2-),fum,YT,anaerobic,D-galactose,1.28571428571427,0.214285714285713,0.813982805176427
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-galactose,0.804291368826476,0.134048561471079,0.509195045781774
iML1515,iML1515_fum,fumarate(2-),fum,YT,microaerobic,D-galactose,1.41428571428571,0.235714285714285,0.895381085694074
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-galactose,0.92006126786665,0.153343544644441,0.58248870691844
iML1515,iML1515_fum,fumarate(2-),fum,YT,aerobic,glycerol,1.0595238095238,0.353174603174603,1.31219819403423
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,glycerol,0.951111192693992,0.317037064231331,1.17793142368337
iML1515,iML1515_fum,fumarate(2-),fum,YT,anaerobic,glycerol,0.375,0.125,0.464429697888522
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,glycerol,0.183150597281441,0.0610501990938137,0.226828204169392
iML1515,iML1515_fum,fumarate(2-),fum,YT,microaerobic,glycerol,0.437499999999998,0.145833333333332,0.541834647536607
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,glycerol,0.239400132586239,0.0798000441954131,0.296492083337331
iML1515,iML1515_fum,fumarate(2-),fum,YT,aerobic,D-xylose,1.57823129251701,0.315646258503402,1.19900959238687
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,D-xylose,1.37894174075965,0.275788348151931,1.04760587523052
iML1515,iML1515_fum,fumarate(2-),fum,YT,anaerobic,D-xylose,1.04761904761904,0.209523809523809,0.795894298394732
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,D-xylose,0.648859140164443,0.129771828032888,0.492949504203726
iML1515,iML1515_fum,fumarate(2-),fum,YT,microaerobic,D-xylose,1.15476190476188,0.230952380952376,0.877292578912359
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,D-xylose,0.745237821757857,0.149047564351571,0.566170054499499
iML1515,iML1515_fum,fumarate(2-),fum,YT,aerobic,L-arabinose,1.578231292517,0.3156462585034,1.19900959238686
iML1515,iML1515_fum,fumarate(2-),fum,YA,aerobic,L-arabinose,1.37902341162176,0.275804682324353,1.04766792199613
iML1515,iML1515_fum,fumarate(2-),fum,YT,anaerobic,L-arabinose,1.04761904761904,0.209523809523809,0.795894298394733
iML1515,iML1515_fum,fumarate(2-),fum,YA,anaerobic,L-arabinose,0.648849820572812,0.129769964114562,0.492942423948876
iML1515,iML1515_fum,fumarate(2-),fum,YT,microaerobic,L-arabinose,1.15476190476189,0.230952380952378,0.877292578912367
iML1515,iML1515_fum,fumarate(2-),fum,YA,microaerobic,L-arabinose,0.745288011797109,0.149057602359421,0.566208184739844
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,aerobic,D-glucose,1.90196078431372,0.316993464052287,1.20412706909541
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-glucose,1.66395454518065,0.277325757530108,1.05344585762283
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,anaerobic,D-glucose,1.37499999999999,0.229166666666666,0.870509388869239
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-glucose,0.93291715741414,0.155486192902356,0.590627741502698
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,microaerobic,D-glucose,1.48749999999999,0.247916666666666,0.941732884322176
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-glucose,1.0408120392528,0.1734686732088,0.658935747067419
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,aerobic,fructose,1.85964912280701,0.309941520467836,1.1773396519316
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,fructose,1.63421234720597,0.272368724534329,1.03461613938097
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,anaerobic,fructose,1.27272727272727,0.212121212121212,0.805760756639295
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,fructose,0.932852385001654,0.155475397500275,0.59058673423491
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,microaerobic,fructose,1.35454545454548,0.22575757575758,0.857559662423268
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,fructose,1.02583478193554,0.170972463655924,0.649453679348016
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,aerobic,D-galactose,1.89795918367346,0.316326530612244,1.20159366478425
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-galactose,1.65842822084928,0.276404703474881,1.04994715419273
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,anaerobic,D-galactose,1.28571428571427,0.214285714285713,0.813982805176427
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-galactose,0.804291368826476,0.134048561471079,0.509195045781774
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,microaerobic,D-galactose,1.41428571428571,0.235714285714285,0.895381085694074
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-galactose,0.92006126786665,0.153343544644441,0.58248870691844
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,aerobic,glycerol,1.0595238095238,0.353174603174603,1.31219819403423
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,glycerol,0.951111192693992,0.317037064231331,1.17793142368337
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,anaerobic,glycerol,0.375,0.125,0.464429697888522
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,glycerol,0.183150597281441,0.0610501990938137,0.226828204169392
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,microaerobic,glycerol,0.437499999999998,0.145833333333332,0.541834647536607
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,glycerol,0.239400132586239,0.0798000441954131,0.296492083337331
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,aerobic,D-xylose,1.57823129251701,0.315646258503402,1.19900959238687
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-xylose,1.37894174075965,0.275788348151931,1.04760587523052
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,anaerobic,D-xylose,1.04761904761904,0.209523809523809,0.795894298394732
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,D-xylose,0.648859140164443,0.129771828032888,0.492949504203726
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,microaerobic,D-xylose,1.15476190476188,0.230952380952376,0.877292578912359
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,D-xylose,0.745237821757857,0.149047564351571,0.566170054499499
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,aerobic,L-arabinose,1.578231292517,0.3156462585034,1.19900959238686
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,L-arabinose,1.37902341162176,0.275804682324353,1.04766792199613
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,anaerobic,L-arabinose,1.04761904761904,0.209523809523809,0.795894298394733
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,anaerobic,L-arabinose,0.648849820572812,0.129769964114562,0.492942423948876
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YT,microaerobic,L-arabinose,1.15476190476189,0.230952380952378,0.877292578912367
iML1515,iML1515_fum_path_1,fumarate(2-),fum,YA,microaerobic,L-arabinose,0.745288011797109,0.149057602359421,0.566208184739844
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,aerobic,D-glucose,1.28440366972476,0.214067278287461,0.428441548619913
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-glucose,1.1467802033308,0.191130033888468,0.382534165716761
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,D-glucose,1.18918918918918,0.198198198198198,0.396680630729943
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-glucose,1.05775809463363,0.176293015772271,0.352838851844136
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,D-glucose,1.2108108108108,0.201801801801801,0.403893005834124
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-glucose,1.09641957167043,0.182736595278406,0.365735251538425
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,aerobic,fructose,1.28440366972477,0.214067278287461,0.428441548619914
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,fructose,1.14678632203484,0.191131053672474,0.382536206747238
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,fructose,1.18918918918918,0.198198198198198,0.396680630729944
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,fructose,1.05777714007384,0.176296190012307,0.352845204876357
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,fructose,1.21081081081081,0.201801801801801,0.403893005834124
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,fructose,1.09644930655907,0.182741551093178,0.36574517027506
