Template model,Taget model,Target chemical,Target ID,Air_condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-galactose,THRD,NADH,NADPH,1.09090909090903,1.07692307692307,1.29870129869629
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-galactose,FLDR2,NADPH,NADH,1.15263157894737,1.07692307692307,7.03007518797038
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-galactose,GAPD,NADH,NADPH,1.19841269841269,1.07692307692307,11.2811791383218
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-galactose,GLUDy,NADPH,NADH,1.09090909090908,1.07692307692307,1.29870129870104
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-galactose,DSERDHr,NADPH,NADH,1.09090909090909,1.07692307692307,1.29870129870157
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-galactose,ASAD,NADPH,NADH,1.09090909090909,1.07692307692307,1.29870129870137
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-galactose,MTHFD,NADPH,NADH,1.09090909090909,1.07692307692307,1.29870129870159
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,aerobic,glycerol,GLYCDx,NADH,NADPH,0.658730158730161,0.642857142857139,2.46913580247008
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,aerobic,glycerol,FLDR2,NADPH,NADH,0.652542372881352,0.642857142857139,1.50659133709976
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,aerobic,glycerol,GAPD,NADH,NADPH,0.658730158730157,0.642857142857139,2.46913580246939
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.500000000000002,0.300000000000001,66.6666666666668
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,anaerobic,glycerol,FLDR2,NADPH,NADH,0.552631578947367,0.300000000000001,84.2105263157884
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,anaerobic,glycerol,GAPD,NADH,NADPH,0.499999999999999,0.300000000000001,66.6666666666658
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,glycerol,GLYCDx,NADH,NADPH,0.51923076923077,0.35,48.3516483516488
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,glycerol,FLDR2,NADPH,NADH,0.563157894736842,0.35,60.9022556390979
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,glycerol,GAPD,NADH,NADPH,0.519230769230769,0.35,48.3516483516484
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,aerobic,D-xylose,GAPD,NADH,NADPH,0.997354497354497,0.970899470899472,2.72479564032683
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,anaerobic,D-xylose,FLDR2,NADPH,NADH,0.938596491228063,0.858974358974359,9.26944226237147
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,anaerobic,D-xylose,GAPD,NADH,NADPH,0.98717948717949,0.858974358974359,14.9253731343286
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,ACALD,NADH,NADPH,0.901515151515142,0.891025641025651,1.17724002615864
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,HSDy,NADPH,NADH,0.901515151515156,0.891025641025651,1.17724002616019
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,THRD,NADH,NADPH,0.901515151515146,0.891025641025651,1.17724002615915
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.956140350877243,0.891025641025651,7.3078379401785
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,GAPD,NADH,NADPH,0.997354497354496,0.891025641025651,11.9333104944601
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.901515150796735,0.891025641025651,1.17723994553167
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,DSERDHr,NADPH,NADH,0.90151515151515,0.891025641025651,1.17724002615962
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,ASAD,NADPH,NADH,0.901515151515146,0.891025641025651,1.17724002615913
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,D-xylose,MTHFD,NADPH,NADH,0.90151515135843,0.891025641025651,1.17724000857084
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,aerobic,L-arabinose,GAPD,NADH,NADPH,0.997354497354498,0.97089947089947,2.72479564032719
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.938596491228072,0.858974358974358,9.2694422623726
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,anaerobic,L-arabinose,GAPD,NADH,NADPH,0.987179487179491,0.858974358974358,14.9253731343289
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,ACALD,NADH,NADPH,0.901515151515156,0.891025641025671,1.17724002615791
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,HSDy,NADPH,NADH,0.901515149214619,0.891025641025671,1.17723976796813
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,THRD,NADH,NADPH,0.901515151515151,0.891025641025671,1.17724002615737
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.956140350877194,0.891025641025671,7.30783794017062
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.997354497354496,0.891025641025671,11.9333104944576
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,GLUDy,NADPH,NADH,0.901515151515142,0.891025641025671,1.17724002615642
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,DSERDHr,NADPH,NADH,0.901515151515146,0.891025641025671,1.17724002615682
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,ASAD,NADPH,NADH,0.901515151515149,0.891025641025671,1.17724002615715
iML1515,iML1515_actn__R,(R)-acetoin,actn__R,microaerobic,L-arabinose,MTHFD,NADPH,NADH,0.901515151515147,0.891025641025671,1.17724002615688
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,anaerobic,glycerol,FLDR2,NADPH,NADH,0.312500000000001,0.3,4.16666666666689
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.312500000000003,0.3,4.16666666666756
iML1515,iML1515_met_18351,4-hydroxyhexan-3-one,met_18351,anaerobic,glycerol,GAPD,NADH,NADPH,0.3125,0.3,4.16666666666667
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,D-glucose,FLDR2,NADPH,NADH,1.44444444444444,1.37499999999999,5.05050505050506
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,D-glucose,GAPD,NADH,NADPH,1.44444444444444,1.37499999999999,5.05050505050506
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,D-glucose,FLDR2,NADPH,NADH,1.53333333333332,1.48749999999999,3.08123249299658
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,D-glucose,GAPD,NADH,NADPH,1.53333333333335,1.48749999999999,3.08123249299876
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,fructose,GAPD,NADH,NADPH,1.33333333333333,1.27272727272727,4.76190476190474
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,fructose,FLDR2,NADPH,NADH,1.33333333333333,1.27272727272727,4.7619047619047
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,fructose,FLDR2,NADPH,NADH,1.4,1.35454545454548,3.35570469798445
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,fructose,GAPD,NADH,NADPH,1.4,1.35454545454548,3.35570469798442
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,D-galactose,FLDR2,NADPH,NADH,1.375,1.28571428571427,6.94444444444519
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,D-galactose,GAPD,NADH,NADPH,1.37499999999999,1.28571428571427,6.94444444444501
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,D-galactose,GAPD,NADH,NADPH,1.47499999999999,1.41428571428571,4.29292929292923
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,D-galactose,FLDR2,NADPH,NADH,1.47499999999999,1.41428571428571,4.29292929292908
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,glycerol,FLDR2,NADPH,NADH,0.625,0.375,66.6666666666666
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,glycerol,GAPD,NADH,NADPH,0.571428571428571,0.375,52.3809523809524
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.571428571428571,0.375,52.3809523809523
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,glycerol,FLDR2,NADPH,NADH,0.675,0.437500000000093,54.2857142856813
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,glycerol,GAPD,NADH,NADPH,0.635714285714286,0.437500000000093,45.3061224489486
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,glycerol,GLYCDx,NADH,NADPH,0.635714285714282,0.437500000000093,45.3061224489477
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,D-xylose,FLDR2,NADPH,NADH,1.12499999999999,1.04761904761904,7.38636363636353
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,D-xylose,GAPD,NADH,NADPH,1.125,1.04761904761904,7.38636363636371
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,D-xylose,FLDR2,NADPH,NADH,1.20833333333332,1.15476190476188,4.63917525773278
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,D-xylose,GAPD,NADH,NADPH,1.20833333333333,1.15476190476188,4.6391752577338
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,L-arabinose,GAPD,NADH,NADPH,1.125,1.04761904761904,7.3863636363636
iML1515,iML1515_fum,fumarate(2-),fum,anaerobic,L-arabinose,FLDR2,NADPH,NADH,1.125,1.04761904761904,7.3863636363636
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,L-arabinose,FLDR2,NADPH,NADH,1.20833333333333,1.15476190476189,4.63917525773294
iML1515,iML1515_fum,fumarate(2-),fum,microaerobic,L-arabinose,GAPD,NADH,NADPH,1.20833333333333,1.15476190476189,4.63917525773303
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,D-glucose,FLDR2,NADPH,NADH,1.44444444444444,1.37499999999999,5.05050505050506
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,D-glucose,GAPD,NADH,NADPH,1.44444444444444,1.37499999999999,5.05050505050506
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,D-glucose,FLDR2,NADPH,NADH,1.53333333333332,1.48749999999999,3.08123249299658
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,D-glucose,GAPD,NADH,NADPH,1.53333333333335,1.48749999999999,3.08123249299876
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,fructose,GAPD,NADH,NADPH,1.33333333333333,1.27272727272727,4.76190476190474
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,fructose,FLDR2,NADPH,NADH,1.33333333333333,1.27272727272727,4.7619047619047
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,fructose,FLDR2,NADPH,NADH,1.4,1.35454545454548,3.35570469798445
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,fructose,GAPD,NADH,NADPH,1.4,1.35454545454548,3.35570469798442
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,D-galactose,FLDR2,NADPH,NADH,1.375,1.28571428571427,6.94444444444519
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,D-galactose,GAPD,NADH,NADPH,1.37499999999999,1.28571428571427,6.94444444444501
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,D-galactose,GAPD,NADH,NADPH,1.47499999999999,1.41428571428571,4.29292929292923
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,D-galactose,FLDR2,NADPH,NADH,1.47499999999999,1.41428571428571,4.29292929292908
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,glycerol,FLDR2,NADPH,NADH,0.625,0.375,66.6666666666666
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,glycerol,GAPD,NADH,NADPH,0.571428571428571,0.375,52.3809523809524
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.571428571428571,0.375,52.3809523809523
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,glycerol,FLDR2,NADPH,NADH,0.675,0.437500000000093,54.2857142856813
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,glycerol,GAPD,NADH,NADPH,0.635714285714286,0.437500000000093,45.3061224489486
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,glycerol,GLYCDx,NADH,NADPH,0.635714285714282,0.437500000000093,45.3061224489477
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,D-xylose,FLDR2,NADPH,NADH,1.12499999999999,1.04761904761904,7.38636363636353
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,D-xylose,GAPD,NADH,NADPH,1.125,1.04761904761904,7.38636363636371
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,D-xylose,FLDR2,NADPH,NADH,1.20833333333332,1.15476190476188,4.63917525773278
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,D-xylose,GAPD,NADH,NADPH,1.20833333333333,1.15476190476188,4.6391752577338
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,L-arabinose,GAPD,NADH,NADPH,1.125,1.04761904761904,7.3863636363636
iML1515,iML1515_fum_path_1,fumarate(2-),fum,anaerobic,L-arabinose,FLDR2,NADPH,NADH,1.125,1.04761904761904,7.3863636363636
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,L-arabinose,FLDR2,NADPH,NADH,1.20833333333333,1.15476190476189,4.63917525773294
iML1515,iML1515_fum_path_1,fumarate(2-),fum,microaerobic,L-arabinose,GAPD,NADH,NADPH,1.20833333333333,1.15476190476189,4.63917525773303
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,aerobic,D-glucose,GAPD,NADH,NADPH,1.32110091743118,1.28440366972476,2.85714285714271
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,aerobic,D-glucose,PDH,NADH,NADPH,1.30973451327433,1.28440366972476,1.97218710493065
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,ASAD,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564739
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,HSDy,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564743
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,ACALD,NADH,NADPH,1.21212121212121,1.18918918918918,1.92837465564734
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,PDH,NADH,NADPH,1.21739130434782,1.18918918918918,2.37154150197627
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,DSERDHr,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564743
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,THRD,NADH,NADPH,1.21212121212121,1.18918918918918,1.92837465564739
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,GLUDy,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564743
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,MTHFD,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564743
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,D-glucose,GAPD,NADH,NADPH,1.2972972972973,1.18918918918918,9.09090909090954
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,ASAD,NADPH,NADH,1.23636363636363,1.2108108108108,2.11038961038976
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,HSDy,NADPH,NADH,1.23636363636363,1.2108108108108,2.11038961038965
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,ACALD,NADH,NADPH,1.23636363636366,1.2108108108108,2.11038961039178
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,DSERDHr,NADPH,NADH,1.23636363636363,1.2108108108108,2.11038961038969
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,PDH,NADH,NADPH,1.26086956521739,1.2108108108108,4.13431677018634
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,THRD,NADH,NADPH,1.23636363636363,1.2108108108108,2.11038961038982
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,GLUDy,NADPH,NADH,1.23636363636363,1.2108108108108,2.11038961038969
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,MTHFD,NADPH,NADH,1.23636363636363,1.2108108108108,2.11038961038969
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,D-glucose,GAPD,NADH,NADPH,1.31891891891892,1.2108108108108,8.92857142857159
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,aerobic,fructose,GAPD,NADH,NADPH,1.32110091743119,1.28440366972477,2.85714285714324
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,aerobic,fructose,PDH,NADH,NADPH,1.30973451327433,1.28440366972477,1.97218710493054
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,ASAD,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564739
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,HSDy,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564741
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,ACALD,NADH,NADPH,1.21212121212121,1.18918918918918,1.92837465564741
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,PDH,NADH,NADPH,1.21739130434782,1.18918918918918,2.37154150197658
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,DSERDHr,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564739
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,THRD,NADH,NADPH,1.21212121212121,1.18918918918918,1.92837465564741
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,GLUDy,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564736
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,MTHFD,NADPH,NADH,1.21212121212121,1.18918918918918,1.92837465564734
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,anaerobic,fructose,GAPD,NADH,NADPH,1.29729729729729,1.18918918918918,9.09090909090908
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,fructose,ASAD,NADPH,NADH,1.23636363636363,1.21081081081081,2.11038961038958
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,fructose,HSDy,NADPH,NADH,1.23636363636363,1.21081081081081,2.11038961038954
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,fructose,ACALD,NADH,NADPH,1.23636363636363,1.21081081081081,2.11038961038973
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,fructose,PDH,NADH,NADPH,1.26086956521739,1.21081081081081,4.13431677018691
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,fructose,DSERDHr,NADPH,NADH,1.23636363636363,1.21081081081081,2.11038961038962
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,fructose,THRD,NADH,NADPH,1.23636363636363,1.21081081081081,2.11038961038969
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,microaerobic,fructose,GLUDy,NADPH,NADH,1.23636363636363,1.21081081081081,2.11038961038958
